module_genes	seed	edges	module_score	m_gwas	m_scrnaseq	module_score_z	z_gwas	z_scrnaseq	cell_type
CYSTM1:RTN1:RTN4:SGCZ:SYT16	CYSTM1	215794:215841:215856:84139	5.8773528238302015	2.806150178370959	3.7110959062442244	-1.0220971922949573	-1.4259430452138715	0.1316957816530291	In3
ANK3:RABEP1:RABGAP1L:SRPK2	ARFGAP1	209799:19471:209788	6.730747917023616	3.2881458323323773	3.8154924639293224	0.8264620661232984	0.10606714220033842	1.084685762906404	In3
ANKS1B:CACNA1C:CACNB2:ERBB4:GRIN2A:TCF4	MAVS	109169:109040:46866:20084:20071:47736:46923	11.518843775505488	5.683782726868631	6.200279224742746	3.91887360528053	2.7831842272770246	3.6318697419303807	In3
ANKS1B:ARHGAP44:ERBB4:TCF4	RAC3	109169:20084:25798:20071	8.963341648900393	4.369192413600688	5.137243045193818	3.2336171919541634	1.9737450405992707	3.312548696396485	In3
CALM3:SF3B1:TCF4	U2SURP	49733:49694	6.194486228011002	3.290165232404836	3.0641429114516705	1.414986216496661	1.0926874299595541	0.7277047710244967	In3
ANKS1B:ERBB4:PLPP5:PRKCE:TCF4	PLPP5	109169:20084:109108:20071:198395	9.20120958635403	4.5758102091153	4.745118219469115	2.5414936077878414	1.6087599504766312	1.8391616369027672	In3
CUL3:FBXL17:TCF4:ZMAT4	SUFU	81687:82186:228511	7.267136624721155	3.6016638200604962	3.819521320683625	1.4047897791938406	0.6477187477614355	1.0914765604702414	In3
CNTN4:CREBBP:FHIT:HSPA9:SIPA1L3:SREBF2	CREBBP	71601:76465:76497:76615:146921	6.740916607219207	4.449707347409413	3.1852884420499454	-0.9553111356709126	0.688679078927984	-1.4116689025167386	In3
GSTK1:PDXDC1:TMEM108	HEATR3	193587:135268	5.016359948407803	2.5647353870576084	2.498476599409425	0.1483796147588246	-0.17887756925475556	-0.2181472053369948	In3
FRYL:KIAA0930:KLC1:RBFOX1:YWHAE	FAM78B	121526:156923:157755:157772	6.763570351584216	3.691940103229158	3.3285710031175966	-0.07196099377286894	0.09305455422277804	-0.4999619712966184	In3
KLC1:OSBPL3:RBFOX1:YWHAE	TTI2	189571:157755:157772	6.588866513429659	4.012437156947856	3.171243263108399	0.6734872803192677	1.357394256522595	-0.0012217712264103074	In3
ANKS1B:ERBB4:PCDH7:TCF4	MARCKSL1	109169:20084:20071:191944:109085	9.359400175447947	4.548656873019938	5.44347591481891	3.660642628197117	2.283798104189003	3.8287163220625544	In3
CXXC5:MEF2C:RBFOX1:RORA	CXXC5	83188:172709:211530	7.655741852809702	3.7978385012471723	4.002912727815774	1.823779160630323	0.9866413461271345	1.400590037749314	In3
CACNA1C:INPP4B:NRXN1:SNAP91:SYT1	ARF6	150595:223361:185766:150586:46985	9.294341108673537	4.547489240732436	5.228155826378589	2.6413422654909784	1.560193713968378	2.6367945410005458	In3
MEF2C:NOL4:RBFOX1:RORA	NOL4	184020:172709:211530	7.6428121666746325	3.6940784375989484	4.563525987488893	1.8098385319297072	0.8073795261740159	2.345525881888624	In3
ANK3:FBXL20:SRPK2:YPEL3	YPEL1	225303:116070:19471	6.5005660909036855	3.7801798503720807	3.15936712704387	0.5782828498572369	0.9561332509845017	-0.021239468745360195	In3
CKB:MAP1LC3A:TBC1D5	NBR1	166295:68663	5.435925389984175	2.716468290398797	2.7266727232589667	0.5994555031098342	0.0870864662137235	0.16342007230742903	In3
B3GALNT1:EXT1:HS6ST3:NDST3	B3GALNT1	37431:144197:113435	4.6544103615167565	2.2542797248685407	2.752245885951188	-1.4122195705450802	-1.6800990714225101	-0.7074584387413066	In3
LRRC4B:LRRC4C	LRRC4B	163379	3.049242433463899	1.3651418125238457	2.4541353020568244	In3
ANK3:DDX21:PPP2R2B:SRPK2	DDX21	87154:87194:19471	6.030581902095302	3.0034540515267896	3.0842814572879345	0.07155167302170053	-0.3857826597227308	-0.14779933779833376	In3
PTBP2:QKI:RBFOX1	PTBP2	206979:208839	6.606601761028523	3.294082539852786	3.357029307270758	1.858052688941796	1.0995538569116887	1.2174408052152492	In3
CACNA1C:CACNB2:DCC:KCNB1:SNAP25:TRIM9	TBK1	47792:46977:46866:223300:155465:85485	9.494375777001892	4.704959230255809	4.993314545658538	1.8536200592768142	1.12189927896296	1.6128343815611985	In3
ANKS1B:CKB:ERBB4:MAGI2:OTUB1:SOX5:TCF4	PDCD5	109169:20084:109159:20071:189759:68670:109054:224428	10.806358882125522	5.402704413034921	5.405948107305242	In3
ANKS1B:CDC42:DCC:ERBB4:GRIN2A:TCF4	ZMYND11	109169:109040:20084:20071:59144:59070	9.679400767157073	4.712498744473519	5.581085867250396	2.042372619109689	1.1346955405267922	2.5960703475095364	In3
ANK3:CLASP2:RANGAP1:SRPK2	TPRKB	68899:68907:19471	6.611436073854356	3.3539994578683423	3.297434254714963	0.6978215030165554	0.2198396318174486	0.21147814109113391	In3
ANKRD44:PPP6R3	ZBTB38	19938	2.782432902447227	2.5079379734159395	1.1996173288032648	In3
ANKRD44:PPP6R2	PPP6R2	19937	2.4553330116229857	1.9355376198388794	1.1062150234686965	In3
ANKS1B:ERBB4:MACF1:NLGN1:NRXN1:NRXN3:TCF4	RALYL	109169:165216:20084:183366:165239:183364:20071	10.578731934192732	4.933268128111318	7.364856270900315	In3
AKAP6:FHIT:NME3:PDE4B:PDE4D	NME3	13826:183511:183509:192649:118718	6.48413081238363	3.131316398010233	3.8875579295160865	-0.3715551827590569	-0.868331479323666	0.42308492831978833	In3
ANKS1B:EFNA5:EPHA5:ERBB4:PTPRN2:TCF4	EPHA5	109169:20084:109143:20071:108123:99964	9.73962105318975	4.8291521536314805	5.106784890422764	2.103806121324726	1.3326827705782376	1.802649910053786	In3
ANK3:FBXL2:SRPK2:YPEL3	JTB	225303:116084:19471	6.42668975870493	3.6808329146230268	3.13313661299434	0.4986302963313749	0.7844958031749196	-0.06545203865505689	In3
ANKS1B:CACNA1C:ERBB4:GNG7:TCF4	GARNL3	109169:46913:20084:20071:109036	10.190649880113181	5.077992143950193	5.196347879030815	3.6022975412864806	2.4699270648088123	2.5842705448282373	In3
AKAP6:FHIT:KCNMA1:NT5C2:PDE4B:PDE4D	HERC4	13826:118722:186086:186085:155691:192649	8.547196806217412	4.25800236068083	4.364498799834032	0.887358933114922	0.36331234011243924	0.5609384578628231	In3
CACNA1C:INPP4B:NRXN1:SYT1	TMEM209	150595:185766:46985	8.08450867611659	3.8823480527722882	4.974256468636659	2.2860702804937545	1.1326448804076712	3.0378283688890395	In3
ATXN1:KLC1:OPCML:RBFOX1:SORCS3	SORCS3	36665:157755:36588:36558	8.970836462840655	4.468599187180175	4.583446805081942	2.294504762541921	1.4249090391234958	1.5721960054019404	In3
ANK3:CTDSPL:ERBB4:PCDH7:PSD3:SRPK2:TCF4	EFR3B	109169:79716:79719:19433:191944:109085:19471	10.458141794906636	5.177149262222452	5.531692364594077	In3
ANKS1B:ERBB4:MACF1:NRXN1:TCF4	PRKAR1A	109169:165216:20084:165239:20071	9.73906240392688	4.66340059692302	6.07094841162137	3.1181392003752495	1.7589644008545813	4.0284855557443695	In3
ANK3:ANKS1B:ERBB4:SRPK2:TCF4:ZMAT4	TBCA	109169:225315:20084:20071:228511:19471	10.580353820741276	5.148992868489543	6.113057809651713	2.9614765466960984	1.875524832799274	3.485963963325614	In3
HS6ST3:NDST3	HS2ST1	144197	3.9651350070360527	1.930018026411044	2.288848301279591	In3
SPCS1:TENM3:TSPAN5	LMAN2L	224578:228778	4.293492466187676	2.359925175375107	2.110170509023075	-0.6287770797425483	-0.5378778203851565	-0.8674347361767376	In3
ANAPC5:HECW2:TP53BP1:ZSWIM6	ANAPC5	19216:19180:139278	5.322443244456328	3.2465954861750697	2.5607873452923604	-0.5998981148170947	0.04141658316451259	-0.9574139259158798	In4a
ANKS1B:ERBB4:GPC5:HS6ST3:LRP1	B3GAT3	131920:20071:20076:131918	8.000125775631192	3.9773369702928685	4.132519241939805	1.2963373938308254	0.5346953122339901	0.8532613046775938	In4a
AKT3:ANKS1B:ERBB4:MAGI2:NRG3	NRG3	15393:109075:20071:15291:109054	9.12558482863465	4.330621032873866	5.915986391512175	2.4799993288200506	1.1155746455577626	3.6664368517888404	In4a
GABBR1:GABBR2:ZNF292	ZNF292	123220:123287	5.8245190433130745	2.89033414777323	3.040049965518208	0.9710640117803678	0.3865291577368388	0.6622372214875869	In4a
ANKS1B:ERBB4:PIP5K1B:PITPNM2:TCF4	PLA2R1	109169:20084:20071:109098:197020	9.52908587401384	4.8149935293228525	4.755886983825016	2.9043673472469616	1.9119931727964503	1.8365386746868537	In4a
AMBRA1:CDIPT:DST:ERBB4:PIP5K1B	IGFBP6	60432:60481:17698:109098	7.773459370187247	3.875908596000438	3.9497996142836405	1.057948982143308	0.3679240007611067	0.5650460781606127	In4a
CTTNBP2:PKNOX2	ROMO1	80944	2.998822771047249	1.416143750475342	1.9847307282525006	In4a
AKT3:ERBB4:FOXO3:IL1RAPL1:RBFOX1:TCF4	CIR1	109169:120979:15305:15291:121055	11.039985614501745	5.482458505500109	5.73875874968343	3.799124812131568	2.449466418759955	2.813414970500022	In4a
CACNA1C:CACNB2:PRKCB:TCF4	ZNF510	46866:47767:204120:46956	9.028853040393656	4.858703120719442	4.455357993962557	3.168989802888294	2.586191851327808	2.0820355440869887	In4a
ANKRD44:CHCHD3:CLCN3:MTX2:RAB2A	CARD19	65650:65687:65674:19932	4.831749501772915	3.185024279218394	2.2839095548104353	-2.035890803259801	-0.7680469185163307	-2.062667687472475	In4a
ANKS1B:CACNA1C:DLG2:ERBB4:MAGI2	GUCY1A2	20071:91834:46895:109054	9.10783090336759	4.31326725228014	5.956515944609389	2.461327262982398	1.0870410841276605	3.7303666795604196	In4a
CALR:CNTNAP2:NMD3:PDIA3:ZNF148	CXXC4	193251:183473:49832:71662	5.662947181830053	2.8008790373639556	3.0097917167015895	-1.161707907214481	-1.3996690481920662	-0.9176878383028001	In4a
ANK3:ASTN1:CKB:CNTN4:HSPA9:SIPA1L3:SRPK2	ASTN1	71601:219961:68698:146921:29710:19471	9.006213383053831	5.247888739073473	4.375322294191933	0.8566546531603744	1.6828117501301467	0.15806733280769036	In4a
KLC1:MEF2C:RBFOX1:SNCA:SULT1A1:TOM1L2	SULT1A1	157761:223414:227222:172714:157755	7.897800122462172	4.144984171246258	3.9152573466841982	0.4524385027336218	0.24448380979178752	-0.060868796644744066	In4a
ANK3:CTDSPL:FMN2:SOX5:SRPK2:TCF4	BTN2A1	79703:19433:19468:19471:224428	8.755608146924935	4.358610886684248	4.4896701638909615	1.3660746896596199	0.5966723941166937	0.8445461558317083	In4a
CAMKV:GPC1:HS3ST5:HS6ST3:NRXN3	TMEM245	131841:51188:51173:131838:144158	6.018058162798225	2.7787782216748593	4.351029437712079	-0.7882324353641373	-1.43600781476309	1.1979312581939463	In4a
ARID1B:CKB:CNTN4:EXOC4:SFPQ:TP53BP1	RAB14	112928:68693:26508:218927:71596	7.871684864533931	4.074560288960947	3.9120422107449335	0.4246236024369143	0.12838181686512518	-0.06593663647431187	In4a
ERBB4:FGF12:GRIN2A:MAGI2	GRIP1	109040:117599:109054	7.0700287548862635	3.178919478427419	5.610487545850069	1.1771460540807794	-0.06541265520264097	3.9352036519817775	In4a
DICER1:GABBR1:GABBR2:GIGYF2:PDE4B	DICER1	123249:123220:90454:90409:90412	6.717112678355347	4.187451563287406	3.2163404022930155	-0.053026460220805066	0.8801714817746984	-0.5918855314124872	In4a
AKT3:ANKS1B:ERBB4:MAGI2	CSNK1D	20071:15291:109054	8.652638108729768	4.16902755118514	5.243081117989809	2.7864331001829994	1.497511855774435	3.345775502010522	In4a
ANK3:ATP2A2:CACNA1C:CACNB2:CKB:CUL3:SRPK2	SNRPB2	68641:46866:33926:33959:82070:19471:33935	9.842977896821505	5.749239620506168	4.7794693856060695	1.7265791114740539	2.5560588769672354	0.8483246489272568	In4a
ANKRD44:ATXN1:KLC1:OPCML:PPP6R2:RBFOX1	PPP6R2	19937:157755:36572:36588:36558	8.64722097247287	4.44214891640456	4.303272506944417	1.2506334231360436	0.734394590351221	0.5507379039081983	In4a
CACNA1A:CACNB2:CKAP5:INPP4B:MARK3:MEF2C:SYT1	ERCC4	46737:150595:169041:46628:47799:46617:68600	9.895607415268174	4.909961806346972	5.168362471547871	1.781294272756263	1.0942145540087262	1.512529101866329	In4a
CACNA1A:KCND3:RTN1:RTN4:UQCRC2	SFT2D1	215794:46754:155537:215871	7.319815180974918	3.6098591434950764	3.951611316489284	0.5808446775782324	-0.06952179702955052	0.5679037906476555	In4a
CNTN4:GPC1:HS6ST3:SIPA1L3	B3GAT2	71601:131841:131883	6.449723672965564	3.222830279838094	3.236702616336138	0.5463846279954196	0.0039022708238073984	0.12695329669619332	In4a
CACNA1C:CACNB2:ERBB4:GRIN2A	YPEL5	109040:46866:47736:46923	9.065350625336231	4.466090425025472	4.9207604779026815	3.206102619465207	1.9664372787670787	2.8286782381151676	In4a
ANKS1B:DMTF1:ERBB4:MAGI2	DMTF1	92853:20071:109054	8.178904266594945	4.023279651175985	4.475133623006136	2.3047136325226356	1.267443066704491	2.113761479067386	In4a
ANKS1B:ERBB4:LRP8:MAGI2:PRKCZ:RELN	LRP8	163111:20071:109112:204335:109054	8.39055117761258	4.0372185222265315	5.1164996829175635	0.9772589547378254	0.06681955422666784	1.8325826379215895	In4a
APC:DST:GIGYF2	APC	22451:22441	5.255690593437565	2.738436510560903	2.6088708441820807	0.38184788066282627	0.1333446985422464	-0.05723004102116022	In4a
CKB:CNTN4:FMNL2:SFPQ	FMNL2	68693:119573:71596	6.894912524553128	3.426311089765081	3.5706993592999288	0.9990779285809759	0.32510472750368097	0.6627824694412298	In4a
ANKS1B:ERBB4:MAGI2:NCAM1:PRKCB	CHST12	109107:179428:20071:109054	8.93402618290329	4.230534442030887	5.845311666158937	2.2785342673722746	0.9510095311883887	3.5549571370039588	In4a
ANK3:ERBB4:FGF12:GRIN2A:SRPK2	CAMK1G	109040:117629:117599:19471	8.33028438143718	3.9323509592380237	5.52194891868299	1.6435700836019558	0.46072808054081704	3.044896621303314	In4a
CACNB2:KIF21A:MSI2:RBFOX1:RORA	TCP1	47778:175621:211530:157199	8.71172308660483	4.334323125819288	4.481396639985181	2.04473481245961	1.121661728191291	1.4035676926345428	In4a
EPN2:INPP4B:RNF11:SNAP91:TOM1L2	RNF11	108661:108630:150586:213642	6.93902765717375	3.4630838624622795	3.5069904175586673	0.18036480579665062	-0.31085373476787714	-0.1334248774504035	In4a
BCL11B:ERBB4:MACF1:TCF4	PACRG	109169:165239:40407	8.898949041574323	4.459739430915365	4.447713340642244	3.0368960413866772	1.956411984926063	2.0697712680099323	In4a
CNTN1:RTN1:RTN4:SGCZ:TNR	KCNAB1	215794:215841:71549:71551	6.378336585204286	2.885057616147912	4.961655208172894	-0.4093222889114672	-1.2612603230236148	2.161109910690134	In4a
SDCCAG8:TOM1L2:UBE2N:ZFAND3	ZFAND3	231635:229991:217371	4.76381525512609	2.8346213541140646	2.3042342318318196	-1.1679427713433554	-0.6089007777406034	-1.369000701675631	In4a
ANKS1B:ERBB4:LPIN2:MAGI2:PITPNM2:PRKCB	LPIN2	162770:109107:20071:162776:109054	8.50258498040803	4.11868627649909	5.024178143071692	1.0965841807485754	0.20112865965178053	1.6870613331941327	In4a
ANK3:CKB:CNTN4:SIPA1L3:SRPK2	PACSIN2	71601:219961:68698:19471	8.403858444899575	4.680666497167826	4.119790891735241	1.72094901452842	1.6911289868619843	0.833184072776163	In4a
CACNA1A:CACNB2:CHCHD3:CLCN3:KCND3:OCIAD1:SYT1:UQCRC2	OCIAD1	46737:65680:188675:46754:65650:155537:47799:46617	8.922004580904254	4.420540594764149	4.6968303351131615	In4a
ANK3:ATP6V0A1:CKB:CNTN4:SIPA1L3:SRPK2	CMPK1	71601:219961:68698:19471:34991	8.991205980150575	4.603254193340149	4.477132963606603	1.617005783631503	0.9999954506878439	0.824784464832455	In4a
NCAM1:OPCML:PRICKLE2:SOX5:TCF4:TUBB	PARP2	179444:179423:179437:203356:224428	8.762795209723567	5.250092371408122	4.232353146047492	1.373729503397988	2.066383714693089	0.43895166263246405	In4a
MBD5:UBA6	UBA6	170113	2.520220907020798	1.1285478597249494	2.0269134437314773	In4a
ATP2A2:CACNA1C:CACNB2:CAMK1D:CUL3:SRPK2	ASAH1	46866:33926:33959:82070:50041:33935	8.546361212278748	5.147144705599392	4.123232072726413	1.143209472683098	1.8966624670186407	0.26695018833454526	In4a
CKB:MAP1LC3A:PHF21A:RABGAP1L:SOX5:TBC1D5:TCF4	DENND3	194657:194662:166295:68663:166234:224428	9.209014520072456	4.657683760125845	4.595383615019918	1.0674925488449762	0.6547995909849741	0.5339179573042011	In4a
CACNA1C:CACNB2:ERBB4:GRIN2A:HCN1:SLC8A1	HCN1	109040:46866:47736:47786:46923:133902:137886:46973	10.794702304448416	5.3538117496561375	5.6511173871471945	3.537877887734862	2.237377220431988	2.6752707687714	In4a
CUL3:PBRM1:PHIP	PHIP	81909:191422	4.131773846672942	2.0591447807653966	2.1051830099766304	-0.7823517604975219	-0.998905364065557	-0.8976856412640464	In4a
AGBL4:INPP4B:NRXN1:PHF14:SLC25A12:SYT1:TCF20:TM9SF4	TM9SF4	150595:185766:10966:194619:10972:194620:221165	8.446599404201267	4.03316355745076	5.331494364972623	In4a
ATP2A2:CACNA1C:CACNB2:CUL3:DYNC1I2:NR3C2:SRPK2	AIP	81649:46866:33926:33959:82070:33935:97598	8.541192779725932	5.200128675476817	4.111113862978952	0.37320585747322804	1.5996238275435668	-0.2931837252838143	In4a
ANK3:CKB:CNTN4:MAP1LC3A:SIPA1L3:SRPK2:TBC1D5	ECHDC1	71601:166295:68663:219961:68698:19471	9.3687072126522	4.928580569227853	4.64245088408654	1.2335136656626262	1.1266444983713002	0.6143058346716341	In4a
INPP4B:NRXN1:SIPA1L1:SYT1	ZNF638	185762:150595:185766	7.06390082923061	3.2490610919108485	5.180750216367037	1.1709148313515751	0.045308638733882065	3.2457783728271306	In4a
ANK3:EXOC4:RABEP1:SOX5:SRPK2:TCF4	DLGAP4	209799:112918:19468:19471:224428	8.918971659731902	4.544365020039655	4.4449228631586335	1.5400702838571336	0.9029097723622544	0.7740134762807457	In4a
MEF2C:MPP6:RBFOX1:RORA	MPP6	172709:211530:175229	7.28136429342191	3.5088209352603053	4.4092256082318135	1.3920440285686029	0.45534976182830605	2.0080256065543374	In4a
CACNA1A:CACNB2:KCND3:NRXN1:SYT1:UQCRC2	MAVS	46737:46754:155537:185766:47799:46617	9.23085033303008	4.561786341972609	4.928055146417646	1.87224675426745	0.9316308557532333	1.5355480036855216	In4a
ACADVL:CNTN4:HSPA9:SIPA1L3	HIBCH	71601:146921:4222	5.521921681266608	3.939194842349538	2.5588078452370473	-0.39705711456906484	1.1347118908545262	-0.9605896271747455	In4a
ROBO1:ROBO2	ROBO2	214788	2.3441793487169553	0.7252492814041163	3.7764663410859236	In4a
ANK3:CKB:CNTN4:DAAM1:HSP90B1:SIPA1L3:SRPK2	CUL4A	71601:84242:145432:219961:68698:19471	9.362578476774534	4.822457748016703	4.6570685512948495	1.227142055549142	0.9418010042307131	0.6392718729024951	In4a
ANKS1B:ERBB4:LPIN1:MAGI2:PITPNM2:PRKCB	LPIN1	109107:20071:162761:162767:109054	8.468589671154163	4.102527297168289	5.002292330599921	1.0603763768643386	0.17448869543671525	1.6525639451389766	In4a
AKT3:ATF6B:ERBB4:MAGI2:MAPK1:TCF4:THRB	NXF1	31008:109169:167958:15369:15291:109055:109054	11.049976660711645	5.750856306284792	5.486235512297931	2.981409746122525	2.5588748014294542	2.055435871792985	In4a
CACNA1C:CACNB2:CDK14:HCN1:SLC8A1:YWHAE	CDK14	46866:60648:47786:222168:137886:46973	9.327935657595322	4.833830039253556	4.634824080952775	1.9756506199491835	1.380126655650981	1.0733441961633639	In4a
AKAP6:FHIT:GABBR1:GABBR2:HS6ST3:PAPSS2:PDE4B:PDE4D	PAPSS2	123249:191059:13826:118725:123220:144199:191061:192649	9.67479828879567	4.833654078285108	4.859226989313215	In4a
LRP4:PID1	ZBBX	163049	3.9451969237024955	1.9636270979470043	2.0248874025767103	In4a
CLIP1:NCAM1:OPCML:PRICKLE2:RALGAPA1:RALGAPB:TUBB	RALGAPB	210403:179444:69258:179423:210414:203356	7.423598296270751	4.00532921839485	3.6614373500075046	-0.7886775154921322	-0.48146395285840715	-1.0612023738396983	In4a
ANK3:DDX3X:FGF12:RPAP2:RPRD2:SIPA1L3:SRPK2:SSU72	CCNT2	87506:87526:87542:215435:215082:219961:117629:19471	8.087447527523208	4.197172265386083	4.017396163134503	In4a
ANKS1B:LRP1B:NFE2L1:RBFOX1:TCF4	LRPAP1	20084:182443:163033:20079	9.375568670087944	4.66894718347111	4.7975753002241985	2.742911032894046	1.6718597702507771	1.9022962931114689	In4a
ANKS1B:DPYSL2:DPYSL5:ERBB4:FER:MAGI2:PTPRN2	DPYSL5	117444:109143:20071:95659:95662:109054	8.269695343548468	3.9071154334370863	5.462168426877632	0.09094931311192088	-0.6525315797569086	2.014330833201942	In4a
CDC42:CLIP1:DOCK10:ZSWIM6	DOCK10	59060:59078:59368	6.017292740871068	3.199484898816595	2.9759036554119893	0.10666430430119023	-0.03294933075436547	-0.2914450692420681	In4a
ANKS1B:CACNA1C:ERBB4:GRIN2D:MAGI2	GRIN2D	109042:20071:46925:109054	8.529330470203833	4.089363773166703	5.2863970308527835	1.852909799651892	0.7188928503067045	2.6733457289424902	In4a
ANKS1B:CACNA1C:ERBB4:GNG7:MAGI2	GARNL3	46913:20071:109036:109054	9.244079114577477	4.556394804097428	5.00464521738625	2.6046215222352225	1.4867980648997212	2.2289207715283044	In4a
AKAP6:FHIT:NME4:PDE4B:PDE4D	GALNT8	13826:183610:183608:192649:118719	6.670531205432536	3.615369233461099	3.2872074174203463	-0.10201688437468416	-0.060461956167684634	-0.4801025058037613	In4a
GPM6A:MAPT:PEG10	ABCE1	132119:168717	5.49219757176502	2.9463587367482753	2.711739610314284	0.6268316306544124	0.4799114875845285	0.11441720696581643	In4a
ANKS1B:ERBB4:MAGI2:PTPRN2	TYRO3	109143:20071:109054	7.769575383259273	3.652620538245687	5.237957025887758	1.8884847836612246	0.6823430874646086	3.3375549486968965	In4a
CACNA1C:ERBB4:GRIN2A:MAGI2	SLC38A1	109040:46923:109054	8.28965208055788	3.951439364921102	5.271966184499056	2.4173282976399983	1.1540403510285822	3.3921156583695113	In4a
ERBB4:NCAM1:NEGR1:NTM:OPCML:PRKCB	LYPD8	109107:179428:181572:179423:186220	9.100980551755667	4.342634463311309	5.761962731876728	1.7339247423758262	0.5703333947141391	2.849990116119112	In4a
CCSER1:GPM6A:KLC1:MAPRE3:MAPT:RBFOX1	SMYD2	157731:56293:132119:168661:157755	8.906893125398524	4.399393798853296	4.76848915766659	1.5272056501193998	0.6639077868062997	1.284033016912705	In4a
SETD5:SPAG16:TCHP	TCHP	218434:224507	3.7259285838452274	1.8512953698225327	1.9309757540072765	-1.2027431379823554	-1.3453507839500278	-1.1883685880009902	In4a
GDPD1:SPCS1:TENM2:TSPAN5	GDPD1	224578:228777:126078	5.220187061305319	2.73275174118186	2.5890487087986775	-0.7038780075993073	-0.7697059659379224	-0.9120743729194651	In4a
GABBR1:GABBR2:PAFAH1B1:PDE4B:PDE4D	DYNC1I2	123249:123297:190464:123220:192649:190463:123246	8.102040119277758	4.158874723888564	4.032515124784027	1.4035222166654955	0.8331846596202341	0.6955184849903681	In4a
ANKS1B:ERBB4:MAGI2:PLCH2:PRKCB	PLCH2	109107:197781:20071:109054	8.956610617275087	4.381957144659033	5.039863560989389	2.302286651093228	1.1999828868221574	2.2844728926076674	In4a
ANKS1B:CACNA1C:ERBB4:GRIN2B:MAGI2	GRIN2B	109041:20071:46924:109054	8.671884680136179	4.105519179631319	5.678946938527506	2.0028361710459315	0.7454560121662611	3.292539528814887	In4a
TENM2:TENM3:TSPAN5	LMAN2L	228778:228777	4.491498419519856	2.142550325624293	2.847236385299603	-0.4097341090295682	-0.8598841906195736	0.3405076852695094	In4a
ANK3:REV3L:SLTM:SOX5:SRPK2:TCF4	RANBP6	222374:212676:19468:19471:224428	8.836491874283633	4.633455150161504	4.381321873682919	1.4522225201076324	1.0497852543945725	0.6737627765424745	In4a
CACNA1C:CACNB2:NDRG4:SCAMP1:SNAP25	SYNGR1	47792:46977:46866:216854:180532	8.29294320643622	4.142546106687223	4.169351073676828	1.6042978174644593	0.8063366999225345	0.9113584826507076	In4a
ERBB4:GRIN2A:INPP4B:NRXN1:SYT1	OPN3	109040:150595:185766:133915	8.450277249322152	3.8901216591666605	6.177760593598881	1.7697683578142442	0.3912935085621874	4.079349859102406	In4a
AKT3:ERBB4:MAPK1:THRB	MTIF3	167958:15369:15291:109055	8.047601664450424	4.002191051017293	4.149751867177279	2.171197691752084	1.234153882425434	1.5917532837030213	In4a
ATP2A2:CACNA1C:CACNB2:KCNQ5:SLC8A1	EGR3	155826:46866:34004:34068:33926:47786:46973:33935	9.113652448062975	4.992388139673057	4.482095613813806	2.4674498676567986	2.203670250563954	1.4046702282675831	In4a
ATXN1:KLC1:OPCML:RBFOX1	ZNF804A	157755:36588:36558	8.17578099930264	4.069380804072866	4.195772911431582	2.3015377170114495	1.340215548647953	1.665584596705733	In4a
AKAP6:HCN1:PDE4D:TTC21B	TTC21B	13826:137888:192756	6.11131932806309	2.9947198770155996	3.410842771651537	0.20227587666416108	-0.35617896635581425	0.4063254083411812	In4a
BCL11B:CAMK1D:PPP2R2B:SOX5:TCF4:TUFM	SFXN3	50053:40407:202553:202540:224428	8.224950872687842	4.16466646413868	4.103520871642723	0.8008809927340583	0.2769323678096275	0.23588051917356087	In4a
AKT3:ANKS1B:ERBB4:MAGI2:NTRK3	PRRG3	15396:20071:15291:109054	9.129640946697306	4.4504303503529705	5.231534969019745	2.4842652081888064	1.3125684073334791	2.586808328548088	In4a
AGBL4:INPP4B:NRXN1:SYT1	SLC25A12	150595:185766:10972	7.234559042695395	3.357800885211477	5.129631842496187	1.3444497921887795	0.21695867668859792	3.163769441421897	In4a
MEF2C:RBFOX1:RORA:SYNE1	CROCC	214870:172709:211530	7.4942139172599855	3.5926259598841757	4.647488201977999	1.6084816109564908	0.5876392873170407	2.3902690002180473	In4a
BCL11B:DGKB:SH3KBP1:TCF4	AGPAT4	219591:40407:89052	7.207069240466966	3.601212426196584	3.6170693589470693	1.3164966005065213	0.6011933618989839	0.7371736096979734	In4a
MEF2C:RBFOX1:RGS6:RORA	DMAP1	212914:172709:211530	7.702462442829143	3.7560503325572103	4.405986095788271	1.8202405353900128	0.8456110832951543	2.0028284742191014	In4a
ANKS1B:ELF2:ERBB4:GRM3:MAGI2:NRXN3	PICK1	105797:20071:105756:105742:109054	8.898325718549685	4.330673309838302	5.139770563209735	1.5180806562956144	0.5506140365808906	1.8692632312904482	In4a
CACNA1C:CACNB2:KCNQ2:NKAIN2:SLC8A1	KCNQ2	46866:155796:47786:155806:46973	8.568701616128667	4.274670339694589	4.340772712490798	1.8943170162394412	1.0235789831564057	1.1817526767197297	In4a
CACNB2:RBFOX1:RORA:SYNE1	VARS2	47778:214870:211530	8.180094746788422	4.007226272593984	4.572764123799593	2.305924180374733	1.2421021776034453	2.2703895647505843	In4a
CACNA1C:CACNB2:CALM3:TCF4	PPP3CC	46866:49733:46876	8.397964382401224	4.336611404191503	4.175368751408846	2.5274663957541597	1.7620495549551947	1.6328503128665488	In4a
BCL11B:HECW2:TCF4:ZMAT4	RMND5A	139281:40407:228511	7.941994303043761	4.046545310985097	3.9580351365826436	2.0638101306511505	1.3041688252153139	1.2841831671673545	In4a
