Gene	C2_CM	C1_5W	C8_Macrophage	C4_EC	C3_Fibroblast.like.cell	C5_Valvar.cell	C9_B.T.cells	C7_Mast.cell	C6_EP
NAMPT	2.71459935028432	3.72797511446693	6.58403986853178	2.97397889510348	2.67074435632483	6.23145760334632	4.0577666070426	4.80680997074349	3.32811476985771
NANOG	0.446823858198287	0.0455690186046218	0.293694209170766	0.274010215227777	0.257804430955568	0.176930320881121	0.285652628773092	0.365532609135116	0.168866530266026
NANOS1	0.589210318843414	1.09126405757889	0.898508148776212	0.402540686185039	0.633501718661477	1.69781971468286	0.548704934769854	1.0266228426697	0.970961031202967
NANP	0.314770480142343	0.654552486423989	0.340147381613574	0.395907829576293	0.322630067381377	0.309814037241084	0.364287807267926	0.213066004490478	1.04488965808286
NANS	2.07384253875349	4.90831578725632	3.14567870876749	2.74522621485536	2.62787144567491	3.65330931431696	1.81820947211408	1.79295319609759	2.40243482938453
NAP1L1	7.46115993919206	8.60237884090953	7.5441480095472	7.31580562691141	7.77405871412576	7.91000622691398	6.77314742635051	6.92486031885946	6.31087457756511
NAP1L3	0.894075637105946	2.92490814734196	0.507600301216901	0.818884636149248	1.08453740845724	1.98094943868499	0.177586452012783	0.78214467677056	1.24019811822524
NAP1L4	5.25634047226874	7.11759593101156	4.13725279407716	5.15519744627312	4.80640963448857	4.84281871062879	5.18202493707895	3.05640324949933	3.49121105541718
NAP1L5	0.527309182088758	1.05819125650023	0.311287501346816	1.28763203708453	0.895340239643666	1.01282645803395	0.384864349130302	0.666670745536892	0.609011693290351
NAPA	3.06128746159693	5.32828892249663	3.6211830992317	3.7278333249181	3.13298722295061	3.24155275691277	3.51152238911996	3.80297807666974	2.95329635091935
NAPB	0.530816498634128	0.842445641889284	0.671603906872426	0.796422868537789	0.498160525023471	0.623727206526023	0.496683988076685	0.824605740150543	0.31722588483784
NAPEPLD	0.676160329467766	1.15064040326043	0.711836210836485	1.0371583707083	1.1191994134137	1.22147614815982	1.08471870319644	0.864254444830826	1.42553650699375
NAPG	1.39163053042082	2.24460683778203	1.57413935676173	2.56364226358624	1.76076846718106	2.48816737119252	1.34544343619459	2.02796016531398	1.63616083335192
NAPRT	1.30839341222903	0.98279344521054	2.48616668628499	2.50159331166801	1.4238709972361	1.88498543567424	1.07058327787911	1.77641592384629	1.99265633303279
NAPSB	0.131521379052214	0.0512392781389468	2.52481292681766	0.0838194974756674	0.146630805279601	0.607522992073687	0.0919323205101941	0.414067327755549	0.159611538705264
NARF	2.59500753406715	5.20454164733485	3.1079230506793	3.32719807802236	2.99030368407856	2.49190155536554	2.95044630182427	3.45085902001134	3.05458530932426
NARFL	0.93925256402388	2.36064634938162	0.995252266704618	1.11839623007977	1.04498098392104	1.06497045175594	0.753109826412639	0.584907178309316	0.661733064527514
NARS	4.27798131502868	6.90501852056226	4.04596542731099	4.24031695423618	3.79426926516186	3.54184838968669	2.97674232943073	4.50780678189988	3.35624657706574
NARS2	0.929424460437353	2.61184759454925	0.927947545862498	1.1513803840491	1.06555830402203	0.781125140962022	0.989006141179739	0.971471299698411	0.742741613258274
NASP	4.76218300356883	7.45218584828048	5.29112556066717	6.24342037303153	5.54754942627988	6.79979565727942	5.56461405586978	5.21460362081475	3.90999328778965
NAT10	0.985127628176455	1.5402351861418	1.13571692077122	1.20229312473764	1.31716735044122	1.49552867377139	1.05382013783782	2.02688763695364	0.991476471343584
NAT14	0.660131693343704	1.42758187564218	0.450728390115266	0.559244845532362	0.575964670886242	1.07588035745607	0.243293835604171	1.00194792779095	0.566597661815086
NAT6	0.546213137597728	1.13690509717036	0.567061255593088	0.769136392799436	0.643495145881153	0.656298943005062	0.190388475176294	1.11108876248779	0.876732023025372
NAT9	0.840286391450084	2.25627917096121	1.286356002363	1.60177581611108	1.82077996074285	2.01315844920662	0.809960268704922	1.1909126735732	1.6305935554211
NATD1	0.486718005395473	0.451526899026719	0.470219102050961	0.355030202088796	0.466344157864865	0.299890098022329	0.733844905278849	0.645264114573396	0.490044433745923
NAV1	3.94690065508599	3.2088194610188	2.95018238956798	3.55271405601063	2.24695464634171	2.13218720940024	2.29472409069816	2.24534642437919	0.542865987338942
NAV2	1.54665176727952	2.48338321362656	1.35009527648823	0.937186438789348	0.500795530339665	0.748835748222774	1.10187861504252	0.291795684620531	1.58603426498955
NAV2-AS2	1.71671151998543	0.991979155073329	0.455174653582475	0.478466483532078	0.48329193213719	0.0089956887845712	0.912066213026394	0.349431318458877	0.828754816776709
NAV3	0.544059305952738	0.323686999011224	0.577919855091553	1.60010780632555	1.60004100593828	0.281657705007096	0.732163760125256	0.14474825123365	0.155140739380423
NBAS	1.4617042881517	1.89530222394988	1.55001976273083	2.11500913681936	1.76776886849326	1.49613330649733	1.60851908220083	2.06444266196177	2.67595372010708
NBEA	1.60109392773156	1.34201108417088	1.17298329768317	1.28084812798234	1.30420911845374	2.12319558323647	1.13789725659781	2.29869378055271	1.27524534382161
NBEAL1	0.948392802059405	0.905522046278825	0.935732131830728	1.40339606299312	1.72435942870558	1.75758582901389	1.01151492431603	0.536857155209245	1.50792916629073
NBEAL2	0.202031796126046	0.0969225781689326	0.734803621566123	0.23615321872246	0.20250787002476	0.16717424154984	0.292464403428398	1.05788973845611	0.433246210507403
NBN	1.7460260146568	3.38889600954378	2.60231306090087	2.88261046422827	3.34657381396524	3.4125758570094	2.36632430146059	3.3098188536527	2.19631302879515
NBPF1	1.1272714320287	1.54043349127964	1.64229439731522	2.24263087107114	3.22632092087606	3.37315843540506	1.39762666330496	2.24298851849725	2.57524811532529
NBPF10	0.637887790075479	1.3770584716722	1.82989498918319	1.25077596313866	1.715956076324	1.72386055045598	0.663287621243019	1.62221453288923	1.51472807687114
NBPF15	0.871343755215451	1.08780865213605	0.73318901414192	2.38132894370216	2.04570147146827	1.81072183396691	1.14433205191363	0.471351074252985	1.99698690586769
NBPF20	0.333865648188343	0.4133594023006	0.810089672380475	0.633873497138658	0.829581143888446	1.0068058473091	0.766822195419567	0.803430428305736	1.47869922447678
NBPF3	0.173885078125483	0.433710556547682	0.118206121388083	0.59909037136269	0.555002280260056	0.547867758798619	0.332001194153478	0.489568269741111	0.311304870290033
NBPF8	0.369211139140548	0.551832564849912	0.911974909484813	0.714858651577368	1.08140757644276	0.785553752816078	0.815111006324426	0.953244068300052	0.831290982716078
NBR1	1.71581644146035	2.66353773803717	2.63738975146988	2.63767949350545	2.62904170629879	2.67218009055586	1.94751051917778	1.74109277882794	3.46650995258902
NBR2	0.403549202349384	0.717208113901256	0.503686393333087	0.42191805131039	0.445970845273704	0.492247958254364	0.259519050870926	1.03643662543995	0.633239270225782
NCALD	0.948368094792809	1.59196043187964	0.666321385763921	0.832551995716296	2.25589127145488	0.593453680591209	1.54568748118332	0.707642548743275	1.07047901958114
NCAM1	3.69238224220511	3.38184558918943	2.45301943142114	1.31516032784805	3.41993099287123	4.6307568177227	2.97538277441462	1.49335601061186	1.47720511341882
NCAM2	0.312679892735554	0.194597538053877	0.264557382513555	0.14106637175679	1.08323103307101	0.169777545341086	0.0721043189968087	0	0.320032097499859
NCAPD2	1.03107321607003	1.66309732711541	1.64221401131143	1.40962692738292	1.18922739122678	1.09929981775692	1.90239611905393	0.638331803237412	1.30128390856518
NCAPD3	0.769457702316938	1.19491190329947	1.08188592143758	0.967194272381032	0.9054268115317	0.890841846482273	1.33554756437655	0.987753958161654	0.353982456510012
NCAPG	0.521135625612705	1.3231923154817	0.490501721799757	0.603237658686798	0.74247106512258	0.453625951743328	0.298765412003375	0.882365267025027	0.374664233564275
NCAPG2	1.13095969531718	1.54391118999829	1.38068430311857	1.11995635131868	1.10976389670377	0.90140949525192	0.990264699678507	1.0398987341636	0.0619224089399774
NCAPH	0.684581076799356	1.14801073552415	0.713928791233687	0.554205585629493	0.638516388771597	0.572950085003625	0.452956152744224	0.303082002695195	0.289539641720637
NCAPH2	1.69216950142088	3.22467846135377	1.4844486122695	1.85595021619036	1.95776065262313	1.45188342872682	1.33276162033651	1.20085622250494	1.56436141155843
NCBP1	1.47760888246694	2.42773990169774	1.63064282707622	1.70893279868447	1.55083878799689	1.36126189633979	1.19373508700069	1.82682082360067	1.04810781128825
NCBP2	2.32429297910572	5.46720457000668	2.43075573775094	3.6525227296501	2.96538933499796	3.12429627055878	1.75808921345988	2.4352347257717	3.18977445978935
NCBP2-AS2	2.51794335376541	5.17351981145857	1.81725200009924	2.87160153024896	2.24873702580444	1.90031826924808	2.36674749433592	1.65683783369455	3.0189334642669
NCCRP1	0.192940342088534	2.4140544862289	0.215890516334334	0.164598769314418	0.0686501063069851	0.189653008198916	0.291612526035333	0	0.120305723218747
NCDN	0.768985249308253	1.58219330063339	0.760575732875195	1.00301431286627	0.927401368661292	1.28136880604968	0.733762077826492	0.505977851494099	1.12358504816268
NCEH1	0.266295231949499	0.259247400489103	0.805868654914002	0.48741922699714	0.181423185194285	0.624638198703299	0.379191392350319	0.38092339968266	0.531686531444063
NCF2	0.168926858216642	0.0116904858155595	3.56120508846897	0.182105001007127	0.18016786371835	0.372235565297782	0.202068131340535	0.836543896167222	0.131249012532829
NCF4	0.472943884409366	0.165400321158972	5.1765631752428	0.394289408969353	0.371047839873009	0.784265004574325	1.06064026482097	3.65441423381387	0.0619967101133847
NCK1	1.46120197014543	3.4359874445022	2.02737000934609	2.50600673456843	2.04962431370799	2.20552631956339	2.05411840302412	2.99615191526146	2.28642501005962
NCK1-AS1	0.217199803216796	0.882089885901098	0.767950667411331	0.318012916178869	0.17188255178907	0.285040482829789	0.465730284622911	0.125821861005629	0.356979317100931
NCK2	1.1587226220922	1.56936565978631	1.60081676738271	1.65626106179983	1.91526988330962	1.8039876811031	1.78483071743009	0.984929598936872	1.27139412570102
NCKAP1	3.28291539003403	3.56071879307527	1.65756677950601	3.41745118644219	3.1458914191777	3.35498269304196	1.22210684482969	1.53026068572355	3.05426758159286
NCKAP1L	0.25709525386741	0.0364732711925995	2.57106400593471	0.21841237262596	0.150687896014441	0.176244527858478	1.33714244872941	1.16613494331565	0.373831410078751
NCKAP5	0.782039625044835	0.508757369737912	1.22256470453901	1.6942855472432	1.85924513495528	1.05751601408517	0.140526480066659	0.31014152988179	0.671826625504637
NCKAP5L	0.738931815439419	1.1918109063326	1.08173964322584	0.839182489224699	0.687854548035277	1.08460811274273	0.825737946946992	1.31842005435899	0.607271646770916
NCKIPSD	0.715259968145971	1.86033644122625	0.998239270380794	0.873179939246619	0.773413010526268	0.894004943803886	0.485961513153433	0.693227038782156	0.650864831631692
NCL	5.95114373176436	8.73215041041311	7.09394608865437	7.3520424122487	7.38967503676444	7.84791095556496	7.30857222318192	7.53068088453234	7.11081478964967
NCLN	0.777402041766801	2.13869572580206	1.43084921566133	1.65466834112174	1.19807612391919	0.872308089918721	0.782301030188594	0.591707743578583	2.36686895457398
NCOA1	1.9426640379194	1.42322147229067	2.25744684985684	2.28093967613171	2.99961928428232	2.39040690858132	2.73500033782238	2.5249688717973	1.18122887181209
NCOA2	0.347599236798109	0.863098146272769	0.464457444811126	0.470446861997206	0.664108458574648	0.510965366405432	0.125947593664352	0.712562936099317	0.454803918318374
NCOA3	1.41444909091961	2.16106824178412	2.43090369943851	2.69205878224682	1.95212235861775	2.67079069854564	1.89182800526523	2.42653404018971	2.26343637751727
NCOA4	3.42936764734466	4.96768978937977	5.64446870925988	4.12310588544396	3.13828030481308	3.74350348705578	3.69837200757867	5.32572253609746	3.4616665262801
NCOA5	0.656454756840521	1.2878233437876	1.14540986867238	0.901857292483581	1.03709213537397	0.924749363280494	0.802085338967128	0.125275107341215	0.710152232804793
NCOA6	1.27211345297222	1.35667576619066	1.7268099923333	1.5296673035797	1.41621777710267	1.50017300636792	1.43835245909443	1.69188789580235	2.16577910817581
NCOA7	1.19927144402783	1.38903609600112	3.16667668751543	4.18336650888627	2.54644651951284	3.53173761826815	2.89384051508322	3.3388758755449	3.07043992571533
NCOR1	3.6307313810849	6.13108130713696	5.10460098404535	4.85633391352433	5.15470767743004	4.81725223416559	5.76160010994937	4.89962151639295	4.91692413249485
NCOR2	1.25770532077895	1.27714286770887	3.07060209433986	1.25350262023891	2.29718783104564	2.30428952493214	1.6131153253746	2.32771591003864	2.48565455128654
NCS1	1.24815543615265	1.67835217745734	0.550178132554162	0.524326429963071	0.951912942083357	0.70734531541214	0.622593347543338	0.688227479724042	0.325713586019182
NCSTN	1.67094477023659	3.54742701881273	3.04978103730193	3.8939875154003	2.80165375725042	2.75421952758705	1.72962177576606	2.17174112586453	3.11719410407609
NDC1	0.795545661693921	1.15160339581567	1.12945313977685	1.18963203637172	0.968749861211955	0.570592621016309	0.966805188108209	1.19283447188584	0.311890719557135
NDC80	1.17590096030089	2.32740557820045	1.16138991025325	1.01708702809498	1.01255368927357	0.767003477845036	1.32180016387458	0.539096122050041	0.680585371040474
NDE1	0.629833314620639	0.57211989194808	0.756590901209212	0.953886653118256	0.730690111961224	0.712184478304468	0.71718257951759	0.527195354433578	0.324506323426562
NDEL1	1.26885418251832	2.39326588998921	2.54541902572257	2.38011861260526	2.22989603230049	3.77432143742377	2.55595182267629	4.24305746904302	1.91720864732286
NDFIP1	3.76495966511227	6.10893056067896	4.7115091109041	5.04986783571801	5.43023262797138	6.18980342157846	4.63577551619329	4.93992332283221	4.96802012566667
NDFIP2	2.16324637934682	4.07122379726629	1.15204559592625	2.63191120301624	1.82808898751476	2.52357872721708	1.11429142621422	2.97399862028203	2.86477808650314
NDN	1.8434961772542	3.67472977015868	1.32357485624332	2.47910689784854	2.87775770437271	2.74968742239767	1.7969736236718	1.13983673368491	2.78580472701449
NDNL2	0.42656638285384	0.756597606377299	0.732229775691128	0.722106658804349	0.583193776964763	0.667046722274413	0.840904475168196	0.502699184825415	0.12472925116251
NDOR1	0.428250154835317	1.05855882673394	0.850784245336698	0.610999297553674	0.497644339383791	0.530369551742897	0.778390306052272	0.515793713767607	0.601388894639621
NDRG1	1.41799966315483	0.803328383325903	3.48059062924042	4.4327731065279	2.5742274390953	4.58161346718854	2.28554108165925	1.87112976002323	4.58897227234545
NDRG2	3.64030475469771	4.34368276662722	3.17627909784811	2.85757094388026	2.41986849728579	3.31510955267338	2.0978819652569	2.15629576231319	1.98640704141564
NDRG3	1.63000309215372	2.66968583748338	1.7346428578905	1.21703567639327	1.37976408056825	1.74997831060052	1.22639769958241	1.01175610439995	1.27523396997692
NDRG4	2.70988847802935	2.40063434606285	1.71476768032119	1.37597077070029	1.1116031099439	0.824678744759306	2.05167133879414	0.887801350326504	1.28248579279449
NDST1	0.53025124730084	0.836092732085912	0.372343662743425	0.569659497473882	0.785319918803561	0.56981596273015	0.296874420556388	0.148560714770234	0.487140799872207
NDST2	0.389106113120213	0.286183183283615	0.867120051345761	0.618144857871513	0.530500928435403	0.591772362105156	0.239679629398995	3.93121905847445	0.109644096397862
NDUFA1	9.91985130093715	10.1888382870687	8.61594311348406	8.5313635939206	8.25503560639787	8.41868090976023	8.59695268283323	7.8105639352749	8.859037990902
NDUFA10	5.33540648961648	7.6490737762466	3.92177421830663	4.20411683275824	3.8330827928601	3.47481946183023	3.38871969154589	3.1138318124817	4.04931520077622
NDUFA11	9.32756908052465	9.95698921375915	7.21278675424121	8.52301074009925	8.61206688763921	7.65024028581664	7.33112032803386	7.45131867814288	8.40463497524958
NDUFA12	7.85080736951244	9.20762890852325	5.45990226257555	6.8793404785816	5.9945428919559	5.78526008142044	5.73418723392128	5.62545095712235	6.42482102853456
NDUFA13	9.34277728857373	10.2774461233185	7.8531821753965	9.05714158525685	8.68975921266339	8.23018758347973	8.08802246499306	7.51994023638932	8.3907823669232
NDUFA2	6.98030091609945	8.74476144212523	6.30611494975161	6.99270166862682	6.07016284670488	5.93553340772408	6.66535966610348	5.62563325173674	6.60606382742497
NDUFA3	8.45711908705356	9.39727990413238	7.05720391657856	8.08149909886612	7.23342581728098	6.34900279349164	7.49395007928081	6.96681869650298	7.29029880277171
NDUFA4	10.985402683921	11.2394744838754	8.91035139513712	9.68203873254989	9.92276421780939	9.84714706929874	9.36893142212141	9.58345827989154	9.78914730166709
NDUFA4L2	0.604514706323893	0.0951495729336136	0.438401561672915	1.27865603114239	1.45475906972598	0.179618727766117	1.3190611427776	0	0.48724216662543
NDUFA5	6.69170108772523	8.20935987541964	4.5161103051955	5.63791578533571	5.76717554675418	5.63103906431897	5.56312526794423	5.07248193554762	6.57170726820511
NDUFA6	8.33662745243265	9.47399066584744	6.1693252984345	6.95677021271443	6.76391415261043	6.31043431094487	5.87375772484417	5.4631903293501	6.05974640556969
NDUFA6-AS1	0.249454283041149	0.465082264865093	0.149069637731654	0.332176285758353	0.344728654578651	0.186569852175262	0.0597162718126543	0.341139999880664	0.40203332570432
NDUFA7	6.25457410699023	8.25245624695133	4.57300126647529	6.00504512078886	4.23717557737699	4.25094868917734	3.93260373212441	4.65397821402902	5.78548598395682
NDUFA8	6.94616514391583	8.44536705338631	4.25175527529658	5.78057393030703	4.65077097916558	4.42857326742833	3.96883769749314	3.45442009397736	5.19796683618401
NDUFA9	4.60865345677442	7.61240033215434	3.16937131514641	4.05827361378893	3.92851691898168	2.94880533212464	3.27671643583137	3.03650048026178	2.5869462299484
NDUFAB1	8.13849347834043	9.12112809920277	5.79214261084509	7.04929973590998	6.60419256497876	6.21270727465342	5.62522650652568	5.62943895521439	6.28102469981887
NDUFAF1	1.59681351665329	3.57370151553182	1.12488921417592	1.57350620211655	1.45520314586853	1.29210851566525	0.683845180652269	1.39488214032328	1.6803166473494
NDUFAF2	2.30080905958597	4.6936890245394	1.92858039704295	2.63317080939891	3.20941244637493	2.55971350835391	1.45232780594547	1.70650974475577	2.48803642434863
NDUFAF3	6.36118646637432	8.23917027636508	5.23766414766349	7.045952101017	5.67249632147461	6.00573274730289	4.47370979415837	5.48870732422151	5.47146038444069
NDUFAF4	3.99373842308614	6.41106539041436	2.64030269262973	3.35121619438989	2.92722837809518	2.79943698028301	3.63629491349978	3.37730300862841	2.04782907718359
NDUFAF5	1.40469910776478	3.28969677830748	0.882465043457569	1.10796547676991	0.97661359345521	0.858719929043872	0.97066925572981	0.945958235731201	0.805694876692338
NDUFAF6	1.29754801113468	3.60583012907032	1.12554993902429	1.3843195035751	0.924062669164392	1.04072070513205	0.811836277172621	1.30000659874295	0.977218879828325
NDUFAF7	1.16113306063303	2.50905948442063	1.12838627232361	1.31234404771229	1.17423376260265	1.37293619467077	1.09505057071614	0.671526464650818	1.45378109962267
NDUFB1	8.74601743085858	9.03298621687588	7.17377865858372	7.4641762586137	6.95608618294677	6.901845788045	6.42292925306103	7.5445995789062	7.25132892475356
NDUFB10	7.45586943335838	9.04022316669108	5.79021311044818	6.60567210830308	6.14205876363076	5.30931322652687	5.70706743909123	4.81314784083972	6.75317066296164
NDUFB11	7.71109814276526	9.18493580424975	7.00179308794613	7.88142899999416	7.69641039700455	7.4482512147518	7.43173607728982	7.07904312396986	6.36976321849456
NDUFB2	9.17988372591425	9.75392061320843	7.69138519068849	8.57004460914782	7.95451637494308	7.96124748529892	7.88590708080889	8.45875653649145	8.3923039034779
NDUFB3	7.9434467314772	9.11630190494146	5.97784157592995	6.85778142918464	5.95756061815109	5.32424115049126	5.00994687498237	6.41822706988205	6.02208094908194
NDUFB4	7.68187826252922	8.57557128593499	5.94412196824689	7.39136443869284	7.0006084903377	7.26012671270962	6.23701811181968	7.68063428894144	6.58613303560125
NDUFB5	6.46385348897453	8.10944809320391	4.83656035262227	5.86043803872663	4.90015372742457	4.45350472176367	3.93535547141959	5.40933607203631	5.32244656920401
NDUFB6	7.57556348408293	9.14291216112549	5.38001884194808	7.12179486316723	6.88354676105933	6.35594387295425	4.74501022660894	5.51102623189046	7.09947001313266
NDUFB7	8.1413468243188	9.18469709414621	6.35108958995285	7.64924388120132	7.18174076372753	7.07870729646354	7.10370461286744	7.24009843182234	7.49461166701304
NDUFB8	7.82429525330252	9.33637468044477	6.27144257533781	7.56391893011652	6.95722629834988	6.95921730493693	7.32180394659652	6.92459701854178	6.59647791884221
NDUFB9	7.33961621808374	9.51064442116102	5.59939327906915	6.76435454696431	6.22645863826712	5.7094114490762	5.27111218147394	4.82302927723693	6.41030128198359
NDUFC1	8.49277598023076	8.9721166961176	6.38922533520893	7.79785766958643	6.93323101449393	7.25946074102298	5.80906481781632	5.32892486755158	7.36081110954438
NDUFC2	5.49563581064085	7.47596125489393	5.15754589834172	6.85366236588864	5.91576088117167	6.21688915612176	4.1869383133725	5.61486632445158	5.99993840438308
NDUFS1	3.63326249158391	5.86364824393813	2.17396137593233	2.38291008464212	2.34048646120001	2.15357996906171	2.1784273475735	1.4547515095486	1.18005926421413
NDUFS2	5.42346353413642	7.68006924660651	4.13805872852073	4.9556461433078	4.31263057690648	3.50582660696791	4.39864707836816	3.03538794327518	4.98744805007261
NDUFS3	5.2244205453071	7.76830358553317	3.70896141029762	4.65078581237299	4.0162832881577	3.48506276042295	3.26326035680215	3.55645913116521	2.69770821810922
NDUFS4	5.61083289596841	7.67032008905546	4.41706196942935	6.15298159958123	5.89680520614473	6.34704091999296	3.91771963466619	4.02224300214608	5.95792214373209
NDUFS5	9.43834736509121	10.1121474818228	7.50167480883626	8.45650113046757	8.39845396001989	8.56555868467675	7.9390141742048	7.5924834511991	8.28881068104571
NDUFS6	8.84888821885137	9.79142572017309	6.43042480856985	7.47848264876881	6.73298717571009	5.75310603154085	6.6754706020415	7.01216778223324	6.42102769744309
NDUFS7	7.6449282817224	8.81526578457202	6.37796879241288	7.00286727798192	6.21471933263371	5.47651503502997	5.97629090077738	4.92678704918368	6.00326542576191
NDUFS8	7.53980559276331	9.29625391311346	5.38480123628736	6.85703558176502	5.8971543906365	5.04022771051409	5.33915503037347	4.3759493451178	6.06779420809598
NDUFV1	6.50409988421313	8.08132456926523	5.08285116578033	4.88808245924626	4.94927159178895	3.82753216425254	5.13865784783898	4.53453831916226	5.63060478650208
NDUFV2	6.87466787345568	8.53081125245157	5.03089291500819	5.90888682321981	5.18872360177707	4.92118317570144	5.16653778918913	5.4582548551752	5.5666764743358
NDUFV3	6.48587724918248	7.80297913593915	3.68094280699063	4.22923675507242	4.01691215570192	2.6573025836098	3.27220164324592	3.02377257618835	3.34390238146076
NEAT1	4.87274075917991	4.10588167007638	9.30210359467202	5.64492502565438	6.1510181561886	7.81632925070785	7.09220128134864	7.80357678062346	7.94964403474617
NEB	0.711870029852373	0.65360870137905	0.733812458565673	0.619786595652931	0.595151444230891	0.542237643098298	1.19791306113363	0.612566675425979	0.417834849535394
NEBL	8.50755867738425	8.41791202492134	3.54158353184251	3.3607912203214	3.43939555986569	0.34858408470534	4.19819984972538	1.58152165711982	4.05322231510792
NECAB1	1.94779455747603	3.64156403224569	0.835412999370692	0.773459349468129	1.15591803179953	1.10382640765288	1.06732496209964	0.710096810014063	3.87331048356839
NECAB3	1.19881644597925	1.9853641407443	0.809710883373547	0.531427261638157	0.798479483148533	0.463046251185453	0.466876974077174	0.562574799071626	0.600623185109129
NECAP1	1.10578286713759	2.41325348406506	1.52115448528125	1.39473006510052	1.52181346289892	1.30999125568504	1.11107833365958	1.1148299626028	0.935950657173724
NECAP2	1.07003727196937	2.62611249820365	3.10035369809412	4.10952286270269	2.15242176010511	2.3682016484997	2.22806713604147	2.45084585772164	2.85857851526523
NEDD1	1.18348013171488	2.76193446486092	1.2719078617964	1.76554281734127	1.4969981454953	1.25131434153643	1.04130205975628	1.22756353775848	1.11839444723099
NEDD4	0.641321682291419	0.789864795517692	0.64366419724059	2.12910645002735	1.16006300698816	1.17571365234977	0.627892345226188	1.03559620268992	1.27857621571358
NEDD4L	1.94035333304359	2.16433107642864	1.37554203342804	1.19461771377852	1.22336372697895	0.631569312172076	1.18900723113259	0.243682560912155	1.99305856174746
NEDD8	7.38148100320416	9.04127436705197	6.66440175482032	7.54868900306827	7.31932507937868	7.29283047413514	7.3094220751155	6.26215356957123	7.46535931885799
NEDD9	0.894531746388362	0.978116752949261	2.14320028083455	3.49167495185742	1.6090028820999	4.44020819079774	1.77742611394492	3.09030296276284	2.02037233206528
NEGR1	0.657672062616598	0.056369036102853	0.745988836713082	0.699659864584186	2.70964308620922	1.86982011520477	0.926230040702886	1.34541228924852	0.267719796326348
NEIL1	0.447138820161944	0.590218232204312	0.616535789828922	0.966930553378727	0.222872534712781	0.560686453356957	0.347041886950135	0.101839417672044	1.64154346664876
NEIL2	0.514310303166403	1.08512597376457	0.858018254676578	0.916393772226302	0.855625921187678	0.839331592422356	0.334713505197716	0.688937183523278	1.38078924632934
NEIL3	0.314489227376803	0.635251250242154	0.276943086415308	0.416418958878644	0.356857040204502	0.387518033260289	0.431499997233483	0.465727965412031	0.386221488182605
NEK1	1.42600407101255	2.10020627799715	1.3777630060185	1.83425234068283	2.03529343752581	2.38455283474778	2.14382540549648	1.50285755456727	1.40536217907345
NEK11	0.34105995801731	0.607968215906271	0.414933221983954	0.743930697849852	0.742806350651438	0.962004596453181	0.520071196176637	0.379867796334706	2.009075676076
NEK2	1.20885750856205	1.46830236423764	0.810707493632281	0.870099289156767	0.676601861513165	0.782188523712515	1.09856210114963	1.05386154139354	0.712657025213763
NEK3	0.601690602690303	2.10466755985155	0.950019503622251	1.52198417377424	0.940470213003424	1.16240918034446	0.478269157368766	0.757852155425949	0.741910176591189
NEK4	0.48288638464653	0.841625516805903	0.932823006834744	0.596839869924874	0.56463745636694	0.791104475577332	0.238063537148099	0.361892341934901	0.891435266115792
NEK5	1.0612698309133	0.521291386928673	1.13820423186758	0.962781156892579	0.960353260055774	1.06742387420263	1.29121522849454	1.27761454495369	1.22732562213043
NEK6	0.766517837300619	3.272425256852	2.1840899493448	1.29403646474821	1.90672920411474	1.14318051782502	0.57213449373696	2.49608349535555	1.1008371366009
NEK7	2.79661739315854	4.0289098723977	2.89231068975636	2.33221261875116	2.7661026354426	2.17716808930387	2.76991017977208	2.62983444034585	4.56977066300418
NEK8	0.364418604674257	0.226298563333276	0.421336835400248	0.385777930597039	0.298481519596602	0.3559197791707	0.177957090149937	0.465483773964809	0.46799284821332
NEK9	1.49120469750678	2.29772434857186	1.9445621497299	1.62806033646406	1.71238387662439	1.62783301521784	1.71298587907069	1.19082189508894	1.89819201482143
NELFA	1.0192139811628	2.83081663073992	1.32343886532412	1.52032266872609	1.74800243748433	1.42332313571022	1.12324412610743	1.1122716776359	1.02387676301588
NELFB	0.981332908550796	1.02745964695568	1.68497061642017	1.11163471403711	0.97669030831266	0.889377812808788	1.29481564147334	0.611886947582612	0.258412533159375
NELFCD	2.03841649829472	4.87260969064141	2.45389189359485	3.19544738776704	2.79484979936752	2.71220203290698	3.16309767713107	2.61028393752138	1.98597190743964
NELFE	3.33568506258403	6.13733117096062	2.64771550673473	3.58027681259862	3.42075834241969	3.05239893050865	2.31125471524051	2.44987016114901	2.66729587808949
NELL2	0.155415673468063	0.248078273328695	0.170084114360745	0.0792001682233224	0.424577625834864	1.31104590127622	0.858772166569719	0	0.89470418214977
NEMF	3.09199151014061	5.63873417827811	3.81699956297273	4.6519330034366	3.61114089611736	4.13295993230184	2.94606070223352	3.20433894630626	4.00249061989116
NEMP1	0.481249617825909	0.8392764920075	0.766864693520397	0.623156990436218	0.78885058674743	0.804604626031055	0.618370211023831	0.615686119275835	0.845109471774625
NEMP2	0.368173613262238	0.97409134018003	0.318648635704512	0.741699945863314	0.436213967180199	0.374189495313518	0.652305499077316	0	0.204408789126753
NENF	2.17259162042095	2.96506154579251	3.11536872855401	3.37894602652441	4.1212789944324	4.44632641048043	2.08880925779297	2.89337301469947	3.51770990359673
NEO1	1.04412694068681	1.41892644587361	0.451253301620067	1.20183961813558	1.38796339844907	2.45460476081024	0.604217118374281	0.245370076936141	2.73768572991045
