gene	alpha	endothelial	delta	beta	duct	acinar	pp	mesenchymal
NR4A3	0.738766781100113	1.30426480330503	0.766157476453701	0.119790204569602	0.147823766495243	0.13106093011502	0.185361761146915	0.964240926609374
NR5A2	0.25644677388785	4.34298708196127	2.08240586289399	0.416499089400035	5.92507079224965	7.35967165744067	0.947523261057193	0.365380708085101
NRARP	0.137660823986633	6.23525797037483	0.0890773865029666	0.0770582270711827	2.25302841475709	3.46016536226962	0.171578726618551	1.70031339269206
NRAS	3.62887725480102	5.82236118624613	3.07281853074949	3.22637104739978	6.14397784819083	5.1558169798018	2.62520895392954	5.82630701427219
NRBF2	1.79900333930301	2.43052139130947	2.09518177626581	2.3463606716126	2.76358319497825	3.04141163840283	1.62059077423158	4.69462837419858
NRBP1	2.21056005385834	3.36891505263874	2.42696494848179	2.65330312998069	3.81310121853746	3.04733736512639	2.0811424907072	4.92218032723382
NRBP2	1.57611245674486	0.648432908350029	1.22301412000674	1.31010986362494	2.77403802665944	2.66699518606535	1.40006496431541	3.58387541805792
NRCAM	6.42690001148884	2.94063367672935	5.92255085457132	6.61870761509288	1.58714148855107	5.49744598385651	4.73303578132085	0.927768154677576
NRD1	5.8675177222392	5.83468525531571	6.2968846358599	6.8807976137681	6.08719513085509	5.71366745987264	5.73157256965574	6.5185048299664
NRDE2	1.62985481588597	2.32388036864411	1.7491974414047	2.30868985855712	2.05740969033075	1.54637241031986	1.93851254608379	2.19316308366255
NREP	1.30423275514558	2.44651352233966	1.57253247434155	1.57908718585258	2.80457925404373	2.08672409210408	1.70580414021719	8.63290483342087
NRF1	0.771172126054968	0.590083882415065	0.83417794866271	0.799507727016554	0.843680861124919	0.623153928646221	0.596918085963397	0.889124635439755
NRIP1	4.26692102392353	7.63417660006243	4.64516004876296	4.43460059125882	5.42079589186475	5.13298397887733	3.17240713917187	5.64611267872791
NRIP2	0.480734358007181	0	0.219146511643025	0.210835632636527	0.207087116796587	0.207695425946436	0.306493925603142	0.175821118502793
NRM	0.513724685691771	1.75404141343429	0.345563042734035	0.416594763471835	1.95762843839032	0.695289633727737	0.370020353596604	3.00318249120334
NRP1	1.82670750508332	9.7735493999821	1.40364365225669	0.388501750942699	5.75161259028679	0.814434397085286	1.15043370270841	7.975768111182
NRP2	0.2188435996082	8.46455776262055	0.283640146513611	0.113502128293488	0.339606624732946	0.103160538619002	0.130044005119218	4.57428371206556
NRSN2	1.00621788190213	0.272360014074113	0.569828553382125	0.759134973001607	0.48067712768847	0.26422264321395	1.31986242039179	0.513610928633193
NRXN1	4.2038010201866	0	3.65551846249873	3.49833096308205	0.249484288447519	0.104176679594925	3.85061867028453	0
NRXN3	0.293643947341484	0	2.0085798927203	0.140540622351099	1.11341306936554	0.825406309764901	0.32967445851481	0.196649726024593
NSA2	5.60823046883862	5.91570496089158	5.56718035681943	6.73639065847723	6.47002872531046	7.34806585211807	5.05126690793137	6.94574958884655
NSD1	4.64673573826507	4.49677835940626	5.04903682671356	3.78101726459833	4.40633158401796	4.12037906552248	3.6613853739843	5.33314993324435
NSDHL	1.46686707540104	1.84726327650014	1.21626413542417	1.34686523576138	2.56105762630365	2.23259322694332	1.33226802390773	3.28196293612995
NSFL1C	4.33391119058418	4.14281364988833	3.95711359824287	4.78232710752944	5.52766194471416	5.49026202067463	3.53113855033355	5.78991049409166
NSF	5.32379517609087	4.68559076561022	5.46281043831677	5.44427938675358	4.0182630335967	4.62601939594499	4.40920759572291	4.82810487379077
NSG1	1.98302489498948	0	3.46765580607151	3.04676665728463	0.165277573815019	0.0987115734075546	1.287533761693	0.0579354898633351
NSL1	3.9648355977712	3.65092384096129	4.17724532152403	4.49011588832469	4.0382756286665	3.34355384411467	3.84414171784084	4.7305426520533
NSMAF	1.73632735120501	2.3414114548589	1.93098943736654	2.30332345961384	2.54220138229449	2.54448256257165	1.81938316434868	4.76515826826532
NSMCE1	3.50734505029895	4.09553407245611	3.51503173015923	3.93763781239147	4.85772477133267	5.07636922950039	3.05896687144441	5.73240793641323
NSMCE2	1.21781984242883	2.90199318112223	1.25800577329591	1.5589083829126	1.99359193014762	1.97926728269615	0.50450771105287	2.57848051301267
NSMCE4A	2.11960678075489	2.55738296943074	2.13791039377994	1.84773932621982	3.31432772536369	3.98587948874224	2.1246741301546	3.38404682175847
NSRP1	6.213866853115	5.86695365142659	6.00240425615274	5.89840033641172	5.59267894589056	5.49855578606908	5.3518261852245	6.29487346236672
NSUN2	3.59599159143648	3.2184222057498	3.83976924995098	4.24975439308497	4.3534835566326	4.55568221016775	3.04570541279243	5.92332966901061
NSUN3	0.792726482907547	0.5380412516244	0.989928229782047	0.95452793209745	0.923463847316929	0.98498285882523	0.507477168888019	1.48686701551518
NSUN4	2.23719159974522	2.98165603048165	2.66478753888887	2.70552562568104	3.08802751555862	2.85998692698417	1.28613146377722	2.61622557496968
NSUN5P1	0.639868168380599	0	0.578498734424437	0.337779667419973	0.664333462344829	0.814202034349634	0.434184351309845	0.756829020323856
NSUN5	0.560710420115535	0.252533472601053	0.520470972127575	0.685764668111919	0.698539146724477	0.81562749541209	0.442269407254052	0.878601769949349
NSUN6	2.28888932507288	0.272360014074113	1.79589995848781	1.79734678896359	1.31050259801375	1.77661692431354	2.64304050205712	1.35236745450869
NSUN7	0.726524824413678	0	0.845466297880117	0.639101448205926	1.90764626993802	1.15894617104423	0.621124228971843	0.0697570084812544
NT5C2	4.42461797292087	6.36013272939998	4.93578365816625	5.27525639325041	6.23315343186769	5.90964758565778	4.10813814736916	5.78447949274927
NT5C3L	2.07542458627879	2.37958237708243	2.25732808535682	2.08464872024802	2.2302048150379	2.2983590764518	1.78050574148286	2.70691615721462
NT5C3	5.40758213832457	2.68947018075798	4.1814974661988	3.99365013273193	3.45359247545745	5.18843077226134	3.55126451706238	3.64101054724077
NT5C	0.246491503629856	0.606158900268184	0.353980814148297	0.325080845926788	0.53808614056369	0.324334185159105	0.0678158743462455	0.260401220369071
NT5DC1	4.24379139065901	2.15182007086772	4.04576742520255	5.21166111027526	5.1171038333365	5.17661483394477	3.06924745907476	3.94879440604764
NT5DC2	1.30890623825363	2.09590846639524	0.942882218027219	0.919249506060542	0.59374781756504	0.388210156973788	0.558139863287777	3.48337068854046
NT5DC3	4.10518586917214	0.238631142017225	2.62660599269809	2.31808523311889	1.36643415969257	2.01887528538996	2.35573929044703	1.39369198594962
NT5E	0.680050237889896	0.871971296368425	0.495761888263096	0.135027156569255	0.507468988522316	0.03675250571804	0.517001335509842	3.49528209248016
NTAN1	1.72113075510219	3.95512174566173	0.724782414466388	1.36731138460793	3.55951508536166	2.73754594101249	1.05252965556966	3.99284949853445
NTN1	0.0382428153573993	0	0.084042497306788	0.86915490561703	0.32132221926206	0.305027764322142	0	0.162735650904173
NTN4	0.061224953291047	1.58227457611869	0.0894364444474368	0.157538912497652	4.79539877179249	5.83974927952061	0	2.19464144283148
NTPCR	1.68562029659859	1.14211149428634	2.27555456285587	3.55996225993544	3.06297913145965	2.40595478241488	1.46498703257759	2.87301661348591
NTRK2	1.44230755390994	0	2.77300606472315	0.244577828768465	3.11513504057179	0.254761328488504	1.8950364025317	0.118580329785523
NUAK1	1.19540413759512	3.8106488162118	3.62164546624235	2.65890089413303	1.61690011326098	0.983458066781315	1.46898827591224	3.70001597475512
NUAK2	1.3470874587434	0.892276338770651	0.530531209327446	1.60488918594196	2.68417895687649	0.847164388476743	1.13803790199756	1.04570587556641
NUB1	3.04055541800032	4.44085635880739	3.56362864317732	4.48435556681382	4.46489125589764	5.10243205829495	3.14238889988731	4.36379600435411
NUBP1	1.46417081168775	1.66025229262233	2.04991644947685	1.44447109761827	2.52568551318715	2.9066164399031	0.535554798476933	2.00625658924534
NUBP2	1.14076109404263	0.58718443144944	0.997622368652888	1.43546676980861	1.43194816566748	1.72934893758618	0.901343598636251	2.19207350182714
NUBPL	3.39319392375871	2.72934629631191	3.50531012279079	3.33479471949071	4.1088963928662	3.87114701893886	3.64466097965547	4.01523558316707
NUCB1	7.10314491278243	5.10351463146015	4.59106304456754	4.81874745232247	6.36132359075078	6.07603435060202	5.52988544286436	5.84826933014399
NUCB2	7.86103429919319	5.04648299931554	6.80621979139675	7.21168917678233	4.27948727772614	6.91601394799197	6.17301438929203	5.29517938090374
NUCKS1	9.08624852737029	7.29757996239496	8.80140604672497	9.26299411369949	8.45716270294608	7.55046871868465	8.69701597426956	8.38122958122574
NUDCD1	1.35580315074257	1.79583127896295	2.18528968139584	1.80252701244105	2.06459930110619	2.05674654588314	0.566951501300455	3.0901022701952
NUDCD2	2.59684994951921	2.36281058112713	2.7889793405543	3.25137566769207	3.11527409829858	3.30787670046422	2.11107269972301	3.16449234439708
NUDCD3	2.12971642978485	3.0350909531469	2.55982376451605	2.93263986648412	3.83971850707911	3.40195795767747	1.5285231885731	4.19302322149682
NUDC	5.17271145966746	4.84379992825554	5.03748124139415	5.3462037976982	5.98456910483892	6.26165526091267	4.68647647439699	5.5470212179159
NUDT11	0.397985873615754	0.648432908350029	0.473148187372834	0.568416523973146	0.0646903074584262	1.13324475599839	0.451987317447542	2.19762065674336
NUDT12	3.01762201874992	1.17292946036279	3.18787391720137	3.99022715692037	3.50631147959981	3.97213892469898	2.59170842812174	2.08868124891173
NUDT13	0.294862333045453	0.525984328879864	0.221791573786407	0.346251243989676	0.560437245922914	0.451880208919189	0.128563556994122	0.175250643116661
NUDT14	1.63363405446288	2.07453164881382	1.31425990321062	2.02328015493556	1.58969965270705	1.37651998174713	0.706399752004174	0.250621328297081
NUDT15	2.04564114383346	1.2251403999532	1.89055871341248	1.76749862864271	2.23430679483601	2.25470918462417	0.956773174061196	3.04187289578466
NUDT16L1	3.97913510123949	2.79801151108229	3.77631471397183	4.16429487822612	3.04779755142536	3.44973243979908	3.9675601446791	4.02622294488705
NUDT16P1	1.09488052935935	0	1.4931407373044	1.30823195495551	1.235810933215	1.5022759047077	0.867024122288162	0.124891017189172
NUDT16	2.29437803191878	1.85500558320338	2.38812061765229	2.77246960605012	2.59518203815515	2.54819474939278	2.32459353512426	3.11207068180725
NUDT18	0.390714631453255	0	0.261150712182526	0.329533817223632	0.119772786139262	0.426572062959977	0.261237981090966	0.210529926164188
NUDT19	2.62504415920192	2.43537643675992	1.98890370853764	2.95084108328453	1.73998619073238	4.23001366590132	1.93790019812191	4.47966971897954
NUDT21	3.79012112596538	4.75287498639797	4.82268862284824	5.36193034958216	5.60612719304662	5.58996685016772	3.21940025433646	5.82843038445559
NUDT22	1.13387950513665	0.330626377652985	1.13347141193222	1.18801782243634	1.44901811841142	1.61766178693336	0.987929235958099	1.59850682342387
NUDT2	2.18014878685539	0.805841753914827	2.49029624660289	2.74342573109978	2.29602734274587	2.2578547254983	1.58738365300722	2.9562310379515
NUDT4	1.78014059237426	0.317806530697044	2.25974696015833	1.97930164692645	1.45467197122068	1.76563652947685	0.795155329938861	1.3485029944421
NUDT5	2.58006073735388	3.90311049054386	2.3955474035745	2.96501427292059	3.11201045642342	3.26113108166451	1.98070655792835	5.39114631454483
NUDT7	1.06239112741192	0.865927653709412	1.3988430158479	1.67739788909018	1.13610575770196	1.287665057906	0.740615917724877	0.253342577197929
NUDT9	4.29034191952958	4.86751625646535	6.3435917150237	5.74927682132345	4.87616870770863	5.11287931233246	4.58457420526201	4.84725961490606
NUFIP1	1.12531373751977	1.39829191153453	1.4309248896115	1.58648433546348	1.90680033549704	1.97666102231151	0.982963233854665	2.90600149668547
NUFIP2	6.06233044316026	7.10297328871606	5.99139516882461	6.78960635854287	6.99840101227652	6.5357911152517	6.41710509981329	7.29700139077379
NUGGC	1.08066385801615	0.825983520590964	1.46530655909273	0.887910631357571	1.24213720615455	1.43248928748968	2.0325452442539	0.870704670185197
NUMA1	2.59086506300003	3.54758716377443	3.09588528391826	3.68849004144446	3.42053971132013	3.35143476079203	2.51065201224085	3.67917819311125
NUMBL	1.29165681212698	1.75860714001316	1.16304126820813	1.25039797768402	0.72869197165579	1.02479567425753	1.46466687959851	5.08120687721666
NUMB	4.21393115359171	5.61569561903267	3.37735440497026	3.95269413745799	5.68927240745176	5.51734861886845	3.00402520378007	6.51470968861639
NUP107	0.7914536398662	1.10329982713281	1.00959264757173	0.912706918730528	1.74843967221772	1.50916297539133	0.678021529473886	2.27995263474516
NUP133	3.13159441170913	3.40738350563447	2.94621996766608	3.10930165318499	3.12832764250372	2.71437370412852	2.66709217345297	3.2785925269169
NUP153	2.98974184052661	3.97626049724707	3.69823838467871	3.59521773521377	3.78796240537501	3.26123373149029	1.86507900970851	4.64395007606646
NUP155	0.95548681597974	1.17585146334159	1.10117643374378	1.8489461721541	1.61774331317145	1.01735600366767	0.428364421502482	1.63691767580113
NUP160	1.63553635856982	2.14584400617262	1.70006291992021	1.95404573288794	2.47261744649019	2.59041544976443	0.928033317418601	4.15438021862555
NUP188	1.50749033724989	1.94047245311603	1.52160250543804	1.78897660678345	1.78171861855715	1.46801789945706	1.06149631792943	3.14317889142519
NUP205	2.26882472367195	2.88896484205227	2.29248016381929	2.45920543653259	2.36708368787396	2.03531053653526	1.60527555955283	2.56599665971825
NUP210	2.60163292170167	0	2.39248614291277	1.95133316588408	1.26648679136055	1.61560427872512	1.81442093476861	0
NUP214	2.22548656681313	2.06959816344532	2.70885093011165	2.70647885817025	2.95707882968704	2.92164327497898	2.20368983122165	3.81054888805368
NUP35	2.03253675000362	1.84617787399569	2.40949296931615	1.92530484333591	2.4885285160765	2.50374246157447	1.20321199878555	2.00895862748669
NUP37	0.92011125551111	2.0378703467269	1.01775446274259	1.31440448581379	1.88039188451581	1.72736711627054	0.311486533026724	2.79738551014949
NUP43	1.96406973206045	2.11058811169641	1.65453484184602	1.88198817746993	2.594045527065	2.53042863757136	1.69829619449461	2.66621862347495
NUP50	3.52246093189514	3.95289383444463	3.63834890459189	3.60033827428778	4.39958749481147	4.27860525795397	3.24332804609518	4.92468111791384
NUP54	1.74602171372458	3.32197260224669	1.81070837307752	2.4594607625372	3.09025882711523	3.00685800409142	1.59413974945483	4.08423494923797
NUP62	5.09087353023858	4.94574239286063	4.9800764499388	5.18647518222911	5.51812653892935	5.11697392240592	4.90395135865118	6.22708536211163
NUP85	1.25741979939452	1.73266823692798	1.07917951263347	1.51378517386228	2.26185914896079	2.08629073887244	0.840187494053835	2.73950838499452
NUP88	2.48508915571544	1.42947230470352	2.29937107014477	2.15776203811323	2.39276665916865	2.8541671357381	1.24691037711452	3.9708859996049
NUP93	1.08550044468494	2.44289568383214	1.21424158421758	1.4810326940214	2.344856204229	2.02126238922781	0.935184704250026	2.46190996622276
NUP98	3.51693322412645	4.13178414810588	3.29149557874255	4.23598744477709	3.88221970098318	3.71398670220114	2.29026284849066	5.24032757878524
NUPL1	3.85136968830597	2.72977248417565	3.95602933126343	4.58493663617904	3.33798693288085	3.35055580617402	2.2818319057881	4.22710081948438
NUPL2	2.46229035383146	1.96439449307189	2.50502192342344	2.77381669798041	3.14677786620836	2.66644347640516	2.15327566970903	3.56476609180147
NUPR1L	4.23244593088559	0	1.86865914457499	2.79765833791489	0.88905263458308	0.735581758310639	2.29884014830477	0.655405803479769
NUPR1	0.106596818069144	0	0.224956507308133	0.170473980182042	2.54191729916943	5.36612042609543	0.121178689658406	6.56139345491883
NUS1	4.79260851269509	5.73205348149495	5.10273328112959	6.30202734738225	5.52186581906408	6.40129656204855	4.33641331318867	6.86607005647359
NUTF2	2.21831993563831	2.51084102315067	1.81581656827163	1.40773885501609	2.88556425703085	3.67099903760112	1.88143881036548	4.17985857911033
NVL	1.06513011403658	0.841080744637488	1.50003214985395	1.47898834627818	1.53499255630281	1.45201161758696	0.904653655857931	1.99717412568739
NWD1	1.53955112033809	0.805959477750499	1.64444348259419	1.96471935751563	1.5183090221316	1.33579335227269	2.2813576584677	1.41069703255912
NXF1	3.85336066945763	5.12820106369163	4.20632235640328	3.96904339367743	4.34149798763724	3.84265278793257	4.03810471275626	5.63601427161107
NXN	1.78209699079316	3.47432187717043	1.73083727124788	1.70084840369628	1.9172251974029	3.81395570746021	2.03634574199317	4.08451432376806
NXPE3	3.27348621053205	1.82458667035596	3.54485025273905	3.92214928495713	1.75680371244768	1.14153030627964	3.50919500266041	3.54027109223417
NXT1	1.32857510937134	1.80287773658702	1.60117808442208	1.90584020101175	1.68234316705439	1.43703731059482	0.668630795440439	2.63262420815122
NXT2	0.231194639162324	0.280948267239661	0.132656888931597	0.393029055055744	0.918954020877169	1.53526784765111	0.236744852026052	0.813025544006309
NYAP2	1.58247461406132	0.973741015662947	1.45240099870388	1.10530556899911	1.03541556365967	1.43457884383531	1.71225091364818	1.3618688765129
NYNRIN	0.516884819379708	4.03955493910433	0.809946350274258	0.201564748909555	1.21654503245058	0.299222616975517	0.965076871989716	0.364889039545199
OAF	0.0942701387564176	3.14090782474328	0	0.035425278878208	2.10876766866892	4.08471753898208	0	4.10837628597441
OARD1	2.29681438243547	1.42658969899164	2.51601879611348	2.89043547863174	2.76770265432569	2.50142899330368	2.35067787952943	2.01641877240649
OAS1	0.293208178414927	0	0.837567735039055	1.05020796239843	1.49642167791347	1.17169092765603	0.108314700859541	0.133667252988336
OAS3	0.199533341714968	1.48122528650992	0.523377115934924	0.827034529619137	1.15869952364549	1.2069854451538	0.299685688672	1.23240015279774
OAT	5.65506091137665	5.65140364231993	5.99328157863729	6.13660431782693	4.97615224332705	3.33524855422771	5.44160710416015	7.96379440172749
OAZ1	8.75575133288915	6.99663248453973	8.56337125943065	8.50947985209993	8.19794825025931	7.76483988930374	8.50785625113654	8.14931225443731
OAZ2	4.81950672978043	5.97097405861942	4.84895515911515	4.82365098326806	3.94075510358181	3.22359587286237	4.92290401557391	4.17733887037843
OBFC1	1.27741218106697	1.15383892895097	1.34092527235261	1.50024007091234	2.05574510081939	3.01072694134824	1.12395436799525	1.12759072172865
OBSL1	4.68281581049886	2.9602781697037	4.56295625143396	3.88007922420104	4.45461302149336	4.81948328229272	4.35658911030759	4.7557311187207
OCEL1	1.58068295242269	1.73855603037315	1.30364660737724	2.14827024110099	3.00972725628624	3.25982445880871	1.12856221693715	3.41242624374941
OCIAD1	7.49179126026125	6.04098190907201	7.59048721240531	8.10011980060884	7.32683558887938	6.88959206397382	6.93490098158535	7.13748354297133
OCIAD2	4.38832545949205	2.90319481259701	5.89990137564845	6.0282216635922	7.01485910349152	6.81427875103031	3.74985503693275	0.776059858492216
OCLN	4.84959347860603	1.92535819982187	3.67292904397729	3.77037576228414	7.51832117997317	8.60638745952411	4.1987274896605	1.11259173280762
OCRL	5.4608109039536	0.621767528286809	3.41153887286474	3.18834343975893	2.45461136181314	2.79933523764478	3.1006787404213	2.74137143224481
ODC1	4.09376386200256	4.11891488948789	4.61547690501561	4.4725391089128	6.11060356809766	4.97219283903504	3.31273077152262	3.81265177275601
ODF2L	5.72522931189156	6.2589578738812	4.99155240791754	4.82333749519386	5.3409083226301	4.70496035215649	5.34356212069802	5.83853254866693
ODF2	1.97450985648771	2.31910367532114	1.95418713859426	1.40360333301322	1.75603457823746	1.7167216245032	1.3916252861405	3.73306431423685
OFD1	3.58211994906726	3.80848041217553	4.31418902171634	4.06050107450026	5.27317976505802	4.86759460292653	3.25508856934055	2.42791913393231
OGDHL	2.52444172610919	0	3.93200099520296	2.20143756023128	1.16694794446452	0.169372835033917	1.53860165675888	0.0621211600785639
OGDH	2.57740884185347	2.63378975739664	2.31126683718686	2.63030628448565	3.08875704993868	2.89790442696552	3.16531212960094	2.76639562793968
OGFOD1	2.74741522344954	1.77479583995577	3.10965408111998	3.25839145048123	3.73169280413049	3.4261989916628	3.00937189323524	5.40300986706699
OGFOD2	0.473666893850363	0	0.426006769467167	0.676119037888256	0.547159202537276	0.413457925115314	0.0725904967986599	0.338961519843314
OGFOD3	2.71636679759116	0.524893486675166	1.93898213134846	2.11383246060763	2.40451033517415	1.62085838795932	1.61246020813436	1.5949853970159
OGFRL1	0.238127061042428	1.72948089688055	1.02891257962953	0.692159443102552	2.20345651372429	1.92595104584039	0.298941398588879	1.03423274335703
OGFR	0.474594367179622	0.585308662398662	0.583056562671218	0.371340316296235	0.640925325813771	0.604119703560191	0.681467512923945	1.48216582379177
OGG1	0.679969112211146	1.29407962864614	0.781008232587033	0.782407806743487	0.809455745508207	0.608641729456565	0.375355373171589	0.901562981515483
OGT	6.38848272087501	4.22865648328504	5.39015169067272	5.62889790470914	5.72652543682525	5.64502035041572	5.44863178330686	6.67114650876701
OIP5-AS1	0.89171056458905	1.78400767091454	0.954912551546788	1.24326706772631	2.98398717047155	2.16563175947734	0.522480533606153	1.43284739352435
OLA1	5.8221328630951	3.52890146281781	6.03268296916407	6.76293408984582	6.8054083365352	7.01680036352248	4.74615198275183	6.77449553922877
OLAH	0.716714777756667	0.611574644892646	0.714774467284213	0.719590446637701	0.858518236131468	1.01241196389373	1.48229307884659	0.421563465534506
OLFM1	0.991104554179562	2.07254820531929	2.21479862064062	3.89180706985323	0.853699455987051	1.23687840643239	0.557912870414189	1.83705813907129
OLFM2	0.469108430228669	0.556437672714269	2.11934169007554	1.62233289926941	0.230524795162123	0.98883728851218	1.52599270639125	3.02802404900221
OLFM4	3.01296622102924	4.44048016469042	2.46970882550211	2.88892020138468	7.05331552719549	11.0387104571069	1.81434592222886	3.80800803835474
OMA1	2.78159447317648	0.808290692280003	2.61789863901544	3.43489959706253	3.10602266102194	3.96947530160361	2.17345416323839	1.87152649767715
ONECUT1	0.0218639157649661	0	0.0848858678626978	0.060465037296437	2.80029571426431	2.49353980805355	0	0
ONECUT2	1.63277845896411	0	1.5779769512257	2.94320346668921	8.26003874521748	2.53785737528843	1.07394263525726	0.538917222340744
OPA1	4.05993824516604	5.97666116961346	3.79939030000929	5.23811710132808	4.7965541156702	4.2221445372808	3.01761123466349	5.51356538325855
OPA3	3.31264057580274	2.32492224511584	2.89023431900938	3.42989128788627	3.8326413770128	3.00271230360816	4.02248589973697	3.63359474433334
OPHN1	2.43552965850367	0.802517407889192	2.15412491807662	1.81005021902334	1.53593401301818	0.902236142888469	1.36640575571425	1.42182807939154
OPTN	4.91022598817774	5.58118832794408	4.80809373901349	6.04004171323604	6.69030853237615	6.16593561730834	5.57810732864025	6.39747226543764
OR7E14P	0.493564624181601	0.241901542852366	0.434240539428664	0.304928141187782	1.27253531663173	1.32322121554875	0.232649412739854	0.0588501627225527
OR7E37P	0.121064439845893	0.241901542852366	0.0556610614159413	0.159652076571298	0.585473167814754	1.06432531707858	0.177998924554665	0.251870355666388
ORAI1	0.610100397726105	3.44686938759969	0.283952701815637	0.445716869524368	2.4298923961312	2.61024345057315	0.38475889973715	2.09617789860791
ORAI2	4.71866654786221	6.55999335021498	5.5404179872288	5.19982832012583	4.52624987383419	3.56252907852937	5.75492780279686	6.30414566832572
ORAI3	1.64306317772514	1.96238516980397	1.44449678514741	1.98373132602369	2.90956769050883	1.73219432962816	1.63063029178484	2.39979023791028
ORAOV1	0.916531769203027	0.576227071785667	0.98041242708832	0.90959078639504	1.07373581914877	1.18745827883563	0.597444249454841	1.42662035790968
ORC2	1.49476629379332	1.53549100064116	1.82721914797942	2.24474969467834	2.39312002098325	2.39536427884262	1.22575367217859	2.3227593448443
ORC3	3.36633547683295	2.09783384998355	3.4342515551493	4.23582998380075	2.84970019521849	2.7355786300085	2.63516868134126	3.57657156572662
ORC4	4.09568834484975	3.71090889895322	4.71842913120879	4.99019818647982	4.7566707427135	4.25844930614435	3.68930834638357	4.6104471613854
ORC5	1.91109875425133	1.56935937109791	1.5806714195391	2.18146845422779	2.74397548284402	3.10840454285583	1.8892167504873	3.11996533719235
ORC6	0.831324049132017	0.952731402502867	0.706497313964466	0.660746028205252	1.13999327550733	1.06832242919944	0.511980797225445	1.37333575871163
ORMDL1	4.8401766425685	3.98071327738187	4.85166565038894	5.54647916207743	4.15744010283403	4.31212173028923	3.21899709012118	6.00450191719558
ORMDL2	3.72650430299605	1.13075590537852	2.83688242560299	3.39693819588938	4.25113988811813	4.37385572463321	2.0942054770661	2.85704349995812
ORMDL3	2.61136226545582	1.54483491030488	3.02162620551268	3.13372025037233	3.68927771453932	4.66048279241697	1.88792950248369	4.11758978758547
OS9	7.20987849360073	6.23187833683423	5.90770305693453	6.1297822826323	7.3197921549635	6.84697492631841	6.32253738386475	7.28113765001743
OSBP2	0.596826483322654	0	0.883067489984589	0.27028477480713	0.488288553617869	0.368462877071872	0.509266155961323	0.0692270399107812
OSBPL10	2.46544000280635	5.85774258680795	0.951381845293532	1.95601669929971	0.811123793049391	0.847854722971322	3.59134617346698	3.94087475083308
OSBPL11	1.3302579280425	2.38047504125088	1.14184060132996	1.5199513861018	2.80810327359019	1.99229494834739	0.710065889271052	3.09144605843835
OSBPL1A	1.58900424122815	2.31411901144676	0.0560981207761986	0.353533380459576	4.60389511874783	2.97530890134626	0.659558838320488	3.92573460046578
OSBPL2	3.0606221697618	1.83096254663201	3.23723321980083	3.57378021094116	3.63781618715419	5.11930153366794	3.01699629049325	3.15508571561444
OSBPL3	0.0434859526931305	1.12693596374105	0	0.0533457165745119	1.36149634993955	0.521716339188817	0	1.11423842954274
OSBPL6	2.92927662687619	0	1.12352646357963	1.4819296221243	0.619990982962778	0.289025647995618	1.04810383283853	2.7640745461851
OSBPL7	0.577797020197598	0.576552501700753	0.650005178285141	0.502182639592288	0.641704646236112	1.60615487610207	0.558060713976709	0.161369153467661
OSBPL8	3.5224484381168	6.00988196390746	3.91908958848234	6.84081780335727	6.06073628775251	5.45362478211038	5.17940496134003	7.39286285291088
OSBPL9	3.80165567638837	3.76673530195013	3.641177080603	3.64015259172311	5.22715289245357	4.8491664607933	2.80334088683865	4.98181284232683
OSBP	3.78533806014826	3.02368594956435	3.77519231945006	4.35908244001469	4.57690910310292	4.89874851739958	2.35058293255439	4.17004260141498
OSCP1	1.36773936372475	0.270005815012191	1.90501013158823	0.890267525817843	1.34857288026663	1.21700688775773	1.05786384882697	1.63325343956723
OSGEPL1	0.945656011553303	0	0.9188043839585	1.17676626973757	0.8535500692988	0.641925942785477	0.629427750655758	0.854804674084159
OSGEP	1.33856422016787	1.51616719152143	1.45382036222575	1.49002173111857	1.47476009357888	1.96271736443772	1.17218472410374	1.79644880407038
OSGIN1	0.126371783192997	0.297160125885676	0.160081679726723	0.489635607321365	0.45179422951617	0.781736518651006	0.186322190394092	0.41288716009783
OSGIN2	1.78840584645633	1.38191684025103	2.39850879899615	3.44076116268636	3.69800585799901	2.37289972588984	1.70905871557356	2.29498449465416
OSMR	0.495292010318985	4.90411193242207	0.355609808949107	0.526104158105681	5.35118296068601	5.84774706508057	0.309274700362033	6.10203407770374
OST4	7.46944708099712	8.2434280534905	6.61217484236174	6.89724243607055	8.01908144621501	8.10065522101316	5.31652366659908	8.30172433693209
OSTCP1	0.162635966473314	0.305641064601497	0.33321551553235	0.417112800618493	0.406734996723639	0.868885015771368	0.184049397700104	1.22174482481505
OSTC	5.5251376386268	5.30258621392005	6.65395527323064	6.9635304124449	6.97858462199336	7.7570402412923	4.86345824983347	8.57051191242586
OSTF1	1.06100352895737	2.45929331081289	0.679026660258331	1.3714444183898	2.18603009917452	1.88059605328815	0.440267982061342	2.626536914657
OSTM1	2.91104645586696	6.76526245812801	3.65691178012161	5.18590747955638	3.34725776495595	4.54950360778387	2.91094217790931	5.96186215748644
OTUB1	5.30031162934224	3.38725861540948	4.71832493144172	4.05865473939092	5.04557074302013	4.82072558813252	4.60358452011014	4.9473552873523
OTUB2	0.262021473591672	0	0.194642671395514	0.148960729135929	0.647129749421994	0.495811934582737	0	0
OTUD1	0.91121954128448	1.46281682950226	1.39263644455715	1.54322377609985	2.07481953797356	2.76932532754944	0.866431519978153	1.74189595718007
