Gene	Blood.vessel	Secretory.club	Alveolar.Type2	DC.2	Macrophage.MARCOpos	B.cell.naive	T.CD8.CytT	NK	Macrophage.MARCOneg	Fibroblast	Lymph.vessel	Monocyte	T.CD4	DC.Monocyte.Dividing	Plasma.cells	Basal	Muscle.cells	DC.1	Ciliated	Alveolar.Type1	DC.plasmacytoid	T.cells.Dividing	DC.activated	NK.Dividing	Mast.cells	T.regulatory	Macrophage.Dividing	B.cell.mature
PXK	0.428353217593175	0.157209716122233	0.336941547721248	0.903481665714297	0.759881398377511	0.819206389573913	0.237918416401632	0.392816029851408	0.493488755888966	1.79233994403832	1.02920197907028	0.55487673049896	0.200755287563046	1.43181337881048	0.573818360804727	0.152803726315027	0.585116007969105	0.44076789052191	0.336201366451749	0.326736634452511	0.93969692111939	0.619665371337465	0.302043250121485	0.878661023381236	0.134904618346849	0.15897436046446	1.13664079138106	0.979444847909113
PDHB	1.7637609502006	2.32281613988538	2.11654904987822	1.46771106886266	1.79913780492034	0.816105597053003	1.00570961061871	1.41076407324666	1.15024856408179	3.15172097158007	2.99372240448086	0.669030403974716	0.833542339903461	2.45302958916748	1.85799866109431	2.38171711278967	3.0798018036274	1.89328482130372	1.83161838001096	1.67640833049994	1.69774863045528	1.57495611963828	2.10949281720496	2.32032622442422	0.48999988486863	1.01343697638925	2.62484405038219	0.887162649429509
PTPRG	1.45442146338532	0.534662062088307	1.99624287271553	0.0174172273103789	0.0394839778040947	0.0101382085949921	0.0160871872806929	0.0286515813197068	0.0229321658600857	1.61142685858661	0.200784314952457	0.0122397476348912	0.0111755489191483	0.102962646941938	0.190221500915418	0.307023416365973	1.00972351318728	0	0.168707094597674	1.13346925616083	0.181686975583412	0.0915182021959407	0	0.0527040290636642	0.00216678431960284	0	0.0628759501462322	0.0254914978230383
C3orf14	0.313150392838546	1.66302710630499	1.86738363497913	0.555722930312911	1.22551619952786	0.0367042977844453	0.072423933224121	0.0488524011363391	0.401001005409832	1.31685229767466	0.290352010223501	0.228603447374954	0.100556185833161	1.62530939890949	0.264541773086674	1.32982628754588	0.643612050360684	0.603401974075672	0.189289677995941	1.90599344557821	0	1.07390568819066	1.04597888678682	0.280975267864451	0.115344413619908	0.0538392068815612	2.86677321086806	0.137810800367235
THOC7	2.2211990863663	3.35467229412215	3.52258544699884	3.41892339925355	3.41888232718555	0.8639515237388	1.26631828102664	1.503700599544	2.17020225416702	3.79958942077186	3.82550726427843	1.76808737077601	1.34276527920068	4.47558648877609	2.02136627753003	2.98816598104058	2.71100556343599	2.98322110572312	3.14110887525191	3.62100596795345	2.1485769756794	3.12607849816924	3.41558582731866	2.69722142373834	0.938839768542739	0.801892211183581	5.0746442310112	1.12144606229952
ATXN7	0.517209117527272	0.751526006764354	0.953575260888453	0.824845986034799	0.567591332083545	0.300817855912229	0.591359165196838	0.50524416223926	0.46957342029213	0.694138842822967	0.593532281864819	0.417709538859252	0.950195686236104	0.76038740590006	0.272434648372189	0.363622660237919	0.482305401439045	0.750672633645177	0.841041524220598	1.05625659810337	0.303228564172481	1.54701145269557	1.44810897012863	0.704361293356687	0.286641072056101	0.665070049477211	0.745629646516694	0.358200061954072
PSMD6	2.0788292579966	2.04389411171395	1.74454882506549	1.9044755729841	2.5592602942964	0.782529122122759	1.1573730150301	1.42918574568283	1.32200025724122	2.65646651845953	3.17616506045671	1.0129298269022	1.17189740212888	2.78369332368847	1.85154525781799	1.53224214279313	2.71872099312166	1.96346892834553	1.88260788024158	1.97991201672593	1.63964041951061	2.78816614341902	1.47808881243342	2.25690093598066	0.795913566303619	0.912483230963437	3.18329642865694	1.14441767825128
SLC25A26	0.593482906945048	1.30945601590386	1.20802440673629	0.735507607195021	0.878558126853987	0.615707893470955	0.730865933231092	0.586468031927594	0.457672589075858	1.34741181352014	1.214446685719	0.277781155243599	0.81708437135757	0.99731282915991	0.880962723889365	1.87323679986483	1.25969728591213	0.674363680284059	1.05522449470101	0.998366177051454	0.332830545087695	1.11633877769588	0.825225474635373	0.560176260893462	0.356012039624888	0.839456234141241	1.65880883012969	0.881719834394997
SUCLG2	1.39585978532002	1.87823737041989	2.51175172138643	1.36719005544663	1.79218430699476	0.686653093692707	0.964772419507466	0.828057072677393	1.03976588597573	2.76749376726731	1.93505185030434	0.555537898800775	1.08568971266898	1.95398689959582	1.02435287245911	2.45858783796091	2.37073543638007	1.50423051106171	1.68441827797071	2.04198761416206	0.492766959772435	1.77975849081701	0.574736650483258	1.59335276815409	0.495484551474333	0.72716727219098	2.87976889067333	0.996409077661447
TMF1	1.02973547886862	1.51430153017205	1.77205725213392	1.17250171896754	1.11802158708487	0.978437631128993	0.7818075147148	0.839109957614224	0.963081643697644	1.86619084162344	1.35959357692053	0.658531385405393	1.00055391561521	1.45989109735647	1.12676450542373	1.33415625988249	1.49123897388618	1.19091610898468	2.99525779847905	1.91260434187218	1.81909490643439	1.49723568992509	1.30394348164049	1.24324146792244	0.445884102950089	0.902019838628654	1.47606835245933	0.935840282832605
UBA3	1.11528914561282	1.33821045669131	1.17341400199613	0.988529103090832	1.35749663543997	0.465262713636244	0.567812388729997	0.620926385786052	0.809590577092118	1.76324657175432	1.49879530999476	0.420186906038262	0.572005032655407	1.24120682294092	0.916793489678037	1.37101060892435	1.44952780131615	0.848738700878506	1.40126791285057	1.63709614590907	0.446360719636795	0.933059460808066	1.07420031899216	1.06591830044475	0.414314277211287	0.478983298978657	2.09445483192505	0.45122452424187
ARL6IP5	3.22888914191295	3.96058456506644	4.79837716001535	6.26217180485761	6.29044810736677	2.43065448076808	4.38121343489414	4.68373022684033	5.45105669239264	7.21304179370886	4.09063783605363	3.38272151061388	4.33376909723741	6.03799367005079	2.37441285716624	3.92310887769167	5.45980029262411	5.90657524192466	3.59129666926808	5.01174324654715	4.91787993274025	5.14265075164903	7.6457479067449	5.52477805528903	2.60203780474493	4.50700432581179	7.20741422904092	3.65195785492643
FRMD4B	1.70264553961319	0.816723024961178	2.3190864996043	2.7802049871251	1.60637335317925	0.0262146377591313	0.452746394929254	0.189128750307977	3.10584213136133	1.35608318993713	3.63319097778182	1.08684183572729	1.16256787728999	3.04600149150382	0.293770510835594	1.62922526251996	0.389696137425859	0.308142525393677	0.656596363802314	1.51977452630301	0.489172883646632	1.97701379607024	0.335715327863355	0.278965335919673	0.581543191263547	1.69026071181927	1.86716754909226	0.0483858963422281
MITF	0.112175633877032	0.549843869260957	0.362757117229465	0.73378409572921	1.85386068994888	0.00833446981386959	0.0141098455045169	0.0331288179888894	0.585197357108712	1.23593234139459	0.606935793986596	0.345882009275056	0.0129770130771917	1.34213948508587	0.0946598471184095	0.116134013228604	0.588823184583801	0.126489097763885	0.781368889303821	0.919102423753139	0	0	0.280015491674294	0	1.38481363403795	0.0156735986154268	2.31365655555175	0.0467259391847711
FOXP1	3.38313838630926	2.57658980914632	3.28583828080411	2.427133607792	1.41845961372464	2.89563152496754	1.22187980445659	1.29297635267091	1.4623268453722	3.16011048234254	4.4566872175667	1.13101344500336	2.1718186178385	3.03573691376166	0.892758976359749	2.95127800788265	3.35852790269891	2.4920766808312	2.777567048028	2.9448376985581	3.04288740356804	3.1531888864691	3.80936411115441	2.17728153332961	3.09332247412177	2.27238342154422	3.04539233851954	2.08224817771906
RYBP	0.97384146822212	0.560320766562192	1.15871960270173	1.47295080779867	0.81059186610575	0.464548167640737	0.339188226844615	0.365254845580208	0.505799937598342	1.02804619394955	1.27525836388889	1.35792248336522	0.425167215306005	1.68314015812043	1.03434896550306	0.848239380972413	0.627195050527474	1.52859349491739	1.01433472394049	1.6454991276034	1.27706750705302	1.09728011114044	1.37705809630603	0.940279887238001	0.829557560279334	0.610255308594705	0.866223476088232	0.485253169389075
PPP4R2	1.36072679697529	1.3429775614875	1.70295151901247	1.58904117960613	1.50700957599451	0.710847786826682	1.00505946682178	1.02955439191692	1.21983758632186	2.6412339392977	1.72600192631201	1.23556932715021	1.03925294241925	2.57772446964383	1.2231894795768	1.5231301549321	1.52716079034763	1.36679035700725	1.72575292219534	1.7309684856477	1.11273861019166	2.28537205745239	1.47059861653069	1.86789343688024	0.711974669839636	0.91742084209362	2.50064423753711	0.944334364678974
GBE1	0.709368740399109	0.362080095687821	0.816530704007991	0.529692211055186	0.581630836813889	0.2625770730839	0.153620237779263	0.191681906805294	0.29477761638158	1.36924829914523	1.01092598396386	0.399496961917255	0.131264956464697	0.724179955469836	0.297848949526876	0.691640489556404	1.27969871299629	0.273046912643023	0.595839517016891	0.955826302134127	0.144447060257182	0.502448035620274	0.346449318883587	0.613464249050661	0.966740042494976	0.175424092901922	1.45102122719031	0.28856557293282
CHMP2B	1.68081569926971	1.67542486616703	3.21087365222378	2.52294219085396	2.91447140618212	1.42043687337574	0.820652168877295	0.851454748279495	1.45616058866431	2.80387359334719	2.7662065726808	1.22708767370987	0.95685097441758	2.24688737934568	1.21060869354021	2.05339252054213	2.6929047703422	2.71280301994026	2.98188994768901	2.75052306957533	2.09228427693778	1.68003779298517	1.87502404828764	1.96948176606392	1.01314617324053	0.827961612462419	3.44148841542817	1.10918896063901
CGGBP1	1.76105250759533	1.48689520747052	1.97373092566712	1.98594841377416	2.5033018603264	1.49207966871267	1.61495392399842	1.56847861721342	1.53122309008947	2.43857155595222	2.38661667327388	1.23786871905151	1.56582183641959	3.0835667368479	1.71806538229292	1.96450426576797	1.9888323791552	1.6562515400636	1.41878569680706	2.27890692870392	1.53233689265948	3.0720203305686	1.63575132162821	2.12093141264451	1.12043347426513	1.35054626159416	4.02693739187935	1.82948381473602
C3orf38	0.492545632188991	0.689850008826857	0.419355338027019	0.872686356568612	1.07749994548937	0.712046000932719	0.560589975827338	0.694351824765913	0.771279755747839	1.01511663972641	0.611213333275275	0.258271178330884	0.488684698548499	1.10368220975172	0.783944233625138	0.707350775222688	0.669443517494526	1.27358293496872	0.929740752524233	0.648552085543682	0.659973214178887	0.590376330287156	1.5388711990024	1.55746242701577	0.369178945684881	0.776819311441715	1.66881598551642	0.687118185026274
PROS1	1.25359884402598	0.131400694096908	1.74575238934668	0.0974600973682173	0.767822418056793	0.0176701752449413	0.0293369587221207	0.0356868544059973	0.321427346657388	2.25889196534267	1.68071064064969	0.0712813630529461	0.0125293716915296	0.37324042193594	0.136506130102311	0.210836333223064	1.06709071887518	0.0792660667320767	1.64689615472098	1.84695261585267	0	0.0795124676457322	0.0488378961070758	0	0.492882020002966	0.0179936824997535	1.3637716110934	0.0531670290947604
ARL13B	0.789077992315408	0.543880832827504	1.36025851002692	0.325846483842992	0.570522295989483	0.167844412594634	0.165627720518411	0.202579736856759	0.378635634514634	1.47818828064745	0.979973825502576	0.182860338322818	0.144123948917839	1.00616048205598	0.211281514981254	0.240513871151599	0.774231553193219	0.188810853595241	2.0060583751168	1.43034827156802	0.321586089223543	0.878061604588499	0.159595877256506	0.554578031224431	0.229977415066639	0.134610277179029	1.19015124572418	0.263325476229834
MTRNR2L12	4.62500122938374	4.88592757293671	4.11552440405928	6.58748247039584	5.55567813366041	3.20670019923177	3.55698859718955	3.13981158222072	5.53454708382386	4.30452939249955	5.05799007156294	6.20597975533077	3.86202155797877	4.5599514914848	3.84839716610404	4.37080620056578	4.49153739859019	7.1328952858	3.09173332247077	3.31172258906939	5.72205548884591	5.35815072872253	6.81510111128247	3.5404254308912	2.79737710771615	4.40112828713719	5.70184218685016	4.59450330425821
MINA	0.705655121251627	0.730801269522337	0.89141492200616	0.521581561960055	0.687793039321233	0.328901862454207	0.173375391002533	0.238435167462905	0.431910629745861	1.13377556064719	1.00901471074893	0.156674097011598	0.23318460909148	0.950024715958051	0.647874362888941	0.519604149154912	0.736769809553451	1.01925763058298	1.04674930608376	0.578462742147883	0.669958911496959	0.0667238037848889	0.59784024820656	0.436268999290694	0.101899392955675	0.0542153523803161	0.793794026864855	0.173455495181399
CLDND1	1.80054094882436	0.934504378675941	1.12070582017541	1.69169984522455	1.32596583224544	0.844864810425465	1.54557550150396	1.05252915691015	0.974383999153244	2.6240342402478	2.67898246830568	0.855652034059575	1.38019699405164	2.22039997166272	1.604476261506	1.78600052708783	2.50984854761389	1.81175776668144	0.614407014472956	1.39917549667878	0.792494063206061	2.89968780927626	1.22287747071762	2.147443702176	0.678998076353916	1.48222446386042	2.56339100631713	1.38471129813112
ST3GAL6	0.306294112680314	0.318895395087266	0.997261703557581	2.18806389868983	1.82597307746211	0.0178168164910357	0.0245354423652072	0.0234310628197585	1.53928440221504	0.085493764063529	0.755890637762036	0.779155091591147	0.018123730083671	2.59434625707202	0.34294471405103	0.120638242682843	0.0608868340924849	0.521717140989031	1.65043097856452	0.365212164781399	0.144697184002471	0.0874827824044857	2.32545460242686	0.0502102637348236	0.71797412181857	0	2.40432959111647	0.0469670640863253
DCBLD2	0.141330771981363	0.525300829394916	2.12799614786371	0.098226186090773	0.0864357733969329	0.0289180584627068	0.0272592896706897	0.0270623487750727	0.183659235063475	1.22559950687798	0.307482338536641	0.0345700628420154	0.0176650125722972	0.379483534031071	0.171978259260375	0.825437411115288	0.593505722363751	0	0.945542503352269	1.72528977876314	0	0	0.107922665244735	0	0.270270258788289	0	0.175132502454188	0.06049312691213
COL8A1	0.545940355792596	0.0907019237398109	0.911168789204995	0.0779093567006978	0.0677946268411796	0.00977891357380995	0.0383199983411652	0.0367653417112896	0.0563519816263635	2.66082264297341	0.169744661077245	0.0291446621715784	0.0203014232305599	0.223006843679169	0.0936244922573174	0.10763690619498	1.42578907180239	0.0878140994604025	0.20301438423876	2.19054716759353	0.155500495306116	0	0.0511039218956175	0.0676853974904161	0.00836570635434895	0.0156735986154268	0.0621674284555874	0
CMSS1	1.58710611785881	1.3917201760276	1.9829346312507	0.69460856252862	1.01641381800914	0.663965059749553	0.380109143619218	0.391284228002215	0.470890365930983	2.28458207104538	2.43808250786881	0.392701175496513	0.47004990070012	2.48270646026889	1.00306220026866	1.68527757336599	1.84516494112261	0.939254187011245	1.19196889453221	2.02348391879003	0.633989811565136	1.75946640228908	0.588972611640314	1.50985687658326	0.576824738341841	0.567803732246412	2.28110752107593	0.630406438307408
FILIP1L	1.01282602809119	0.046442149260801	0.406074091610995	3.0077215892512	0.881253065441578	0.0755322472197703	0.0258975320081284	0.0389476195261129	1.34468659517837	2.80456016472495	1.77886818029946	0.297795291691522	0.0299502603761236	2.04760954896611	0.207287959098369	0.250552368210338	5.12433738761913	0.808417518014018	0.113295460624475	0.849138650989283	0	0.236507019357131	2.75556974594918	0	0.300687354949822	0.157700862665274	1.14956124751521	0.173878759293066
TBC1D23	0.622492532376219	0.550629138937339	0.607532431643906	0.476362211700245	0.693823069976691	0.248379770331851	0.297261895573833	0.336925818790315	0.469064887624692	1.25388340273992	1.13440035284845	0.261153586172577	0.280406120342933	0.982215204501522	0.672585532678588	0.806575328861961	0.728610580689798	0.436960843367256	0.265778226722327	0.840533306151616	0.462156089147224	0.775355012040973	0.34270117564673	0.529644889502149	0.205836656341112	0.259509841146243	0.786371093075039	0.352729331979645
NIT2	0.72546845348158	1.71459527873836	1.65451289797933	1.29473109734182	2.28464618932197	0.572263528460628	0.425176794240544	0.524664141079774	0.79861623918515	1.99303307644203	1.11586281922571	0.413851101142318	0.40544898969969	2.54182131186619	1.09975529855129	1.39962564676589	1.45162518924006	1.01809527404061	2.14781306988857	1.62877572523375	0.159477664475867	1.22946268797777	2.9724342264545	1.73300866705707	0.431885948924416	0.291792476050855	4.21961997109336	0.560876450900448
TOMM70A	0.642459714142319	0.526459937454675	1.04108537067039	0.543627603475153	0.921642701071105	0.187221646666817	0.232798009686024	0.299718896024279	0.509960891458792	1.30711755318338	0.992766021525337	0.221599333778055	0.283388942205077	1.24647473654981	0.421022769905711	0.636294415677937	0.808012439260824	0.283388845328198	0.769257491961547	1.23781349779008	0.293130952886781	0.941847278833138	0.372252344875152	0.66433907497708	0.333295348898992	0.160434574699783	1.58335790186396	0.27289547107134
TMEM45A	0.329379606337609	5.92060797884847	0.455404672137484	0.0654829729749382	0.110989143600726	0.0269913475326667	0.0239968707565626	0.0476551268982875	0.042655622177183	3.65978302984663	1.18133276464884	0.0530420194310182	0.0169669489421993	0.286721830925818	0.510412409997733	1.23417716949761	1.36674352898221	0.274708194072011	0.571271663023174	0.591807217961365	0.305163214203335	0.267647944955842	0.159749375683201	0	0.0731945302294115	0.0585886278397097	0.111699090907252	0.0506986060148113
TFG	2.19131838765911	2.68254900084238	2.84465515549664	1.64045378321552	2.1792427063253	0.788746416636573	0.713401903616526	0.733879671983822	1.25945638194163	4.2378993379705	3.36635849583399	0.81099832353791	0.746589403813262	2.39710632166978	2.04718342653997	2.59196637869005	3.19495537661877	1.83626577438884	2.24349041835942	2.97706306415304	1.11907226483028	2.1321425979087	2.56035865418987	1.75686140708409	1.05796817512373	0.606853525021295	3.43486726753863	0.813703223378638
ABI3BP	0.902252173556122	0.387742704321986	0.039418773455525	0.107878460785272	0.123146317337208	0.0289240401585471	0.0320712956368696	0.0418549418258251	0.119158488548358	4.28359603079358	2.17241631450579	0.076156489843101	0.0201735623689489	0.260625969446733	0.139524866531714	0.515287480179201	0.691400530537133	0.0761868075915556	0.236791200633591	0.669331316437705	0	0	0.0501908697882771	0	0.0396044981504398	0.0728183709584547	0.0529615233702159	0.101100475459083
TRMT10C	1.54900776827249	1.70891257229729	1.44926641917669	1.16602947967937	1.84972102489262	1.69079418114488	1.26384396614598	1.34637518335098	1.00520967147903	1.99955210357678	1.88623527574628	0.511171097680795	1.30662085435108	2.18370063283541	0.993889840505776	1.47174160355357	1.31921779274906	0.98066270595113	1.42371668333936	1.65643481929607	1.35566948591714	1.6151749446151	1.10012248784405	1.54416271196531	1.01615645413786	0.956784152839263	2.11251384095997	1.59892647038055
PCNP	3.00198747511774	2.64039004573545	4.11156493268387	3.40513310816223	3.22767123859463	2.72493222969097	2.17305636891427	2.21894482162273	2.28566380496942	4.84300958400761	4.22251856447516	1.73678963734826	2.48050363930473	4.46647482941893	2.82662615095343	4.01318743040636	4.96220043430743	3.04061285395517	2.5861065959994	3.66692666571068	3.33447139115567	4.15982730523303	2.87482669611981	3.56904888718692	1.53106027742081	1.5741439931167	5.08798667893085	2.91556066169107
ZBTB11	0.413775552327131	0.704429714711406	0.49367018892147	0.412686347378791	0.463588712441531	0.217095186524591	0.328197869994566	0.394018374093914	0.30512385813445	0.567528030910567	0.559114181743438	0.257129377695719	0.359798384436908	0.671847851898585	0.406955650536083	0.251091561713421	0.413768591509975	0.747485974218001	0.387608343843762	0.793119469103832	0.162206807109377	0.655964573279886	0.119104273041665	0.292645943172989	0.255752764001934	0.188151161233978	0.501771977134248	0.204684512477129
RPL24	9.48846515704969	10.0377255654946	10.563260878445	9.67741987347748	9.09734446830805	10.3344529355268	9.30779860077984	8.93120559266409	9.14351522170178	9.89297716280524	10.2916881454148	9.15455783106898	9.64584430854172	9.86527770912649	9.07273747804021	9.74807070274474	10.0433969724197	10.2782308512555	9.12622643512797	9.98531359059217	10.3331352491504	9.76098426257997	9.98053919341078	9.52152775560038	9.76201591838022	8.67922569311804	9.2744145551916	10.3257119019572
NFKBIZ	2.40457622729939	3.23716492757634	2.17014424651852	5.20435589212022	2.33084321253687	0.761914054473772	0.811482231683989	1.12387786988911	1.9611081296128	2.53562060481041	1.60790960819607	4.41450133746521	1.4083697325643	5.05462005717247	1.52423794864261	2.44965256923398	2.30455996780431	3.12031965445448	1.81034773815048	1.55720015536926	3.78829628523679	2.83997120734974	3.06693533526765	2.01359296079871	4.52952049983476	1.32944371087797	1.99338484493225	0.917972946572866
ALCAM	0.647071179924376	3.62103603643771	2.37658722853936	3.83262910294024	3.70418873372428	0.278111119512247	0.0813310532720022	0.0752256145827142	2.78891534332321	0.95996744275102	0.321720061817884	0.968753713176711	0.102177865944077	3.1953135018441	0.632604025504641	2.23338740289219	1.85373184410145	1.38908818023563	4.95468131340172	4.1320675309327	1.556987285363	0.423480920203816	3.95822219686557	0.350990689101199	0.140826241641405	0.0883097517198024	4.91162710993419	0.267634955759413
CBLB	0.599816913873503	0.600230817153982	0.323069345119079	0.308759423816954	0.383149725476267	0.228231550057726	0.971826055463427	0.982222396269443	0.31320351399048	1.10247596137368	0.357222787476959	0.147818395077556	0.834110980239028	0.204974376658066	0.185423810868505	0.544235397956847	0.537171582245427	0.283412433969911	0.626779091401054	0.304539214005511	0.786167743028882	1.51165561376114	1.30896386463261	1.25894865275623	0.172936172464325	0.954438679833688	0.353679731859613	0.187692042315103
BBX	1.90604993900539	1.91044208218856	2.15197956695412	2.28115783568268	1.68382066746958	1.91897128425974	1.55372898301632	1.47601414488461	1.1369382588067	3.1497947688886	3.02571870006778	0.791320661906582	1.59388101265999	2.83281132557065	1.5967600212598	2.87414863250009	2.95530582748407	2.09159985740195	1.58903634823987	2.01941887422611	1.88508780231921	1.96807802794812	1.68791545476186	1.81087888736403	0.852213038711657	1.45623551229179	2.59512718598188	2.33192277423549
CD47	1.91106306872437	3.06951393262961	4.57668650915546	2.70685333550963	4.48155182946028	2.79119876788628	2.40206159056842	3.03736090884856	2.25985191086987	3.60542642329706	4.4609148734462	1.55199864386728	1.81195855367943	3.9680597366841	2.71815836614492	3.4164974433482	2.23631528889519	2.68474614245292	3.65447121587171	6.53529036156922	2.57096302914128	3.68727533637735	2.13302968140292	4.76669802389891	0.86348608202671	1.01994001369944	6.5518648722046	2.7764150321272
IFT57	1.12310979360621	2.66769809966442	3.87004686728915	0.459210175571722	0.910524643993969	2.10479966390318	0.438055166092852	0.344904842184165	0.376155440955453	3.25456491242889	2.80633159222809	0.306358780301905	0.478781284859299	0.903621448385016	1.22733883494397	2.25896145928188	2.6454069002456	1.25122414394637	7.74907714952534	5.37330336049194	1.13997555715514	0.624558360245898	0.345247092709177	0.614557222692137	0.577426668617442	0.367614825863604	1.74929425701028	2.48899708607469
TRAT1	0.0535581400025895	0.106091915637654	0.0525145857310139	0.0548898054801216	0.0531004552726519	0.035423385912059	1.49353928720869	0.259564375497048	0.00731796936676018	0.0601596319930595	0.0180996513351439	0.122511660185726	3.69546533575148	0.077987140726846	0.165356426873697	0.0824447749564012	0.0425477279245458	0.161883380821487	0.0181804991679511	0.0143233719358288	0	2.7305593748559	0.288102952915092	0.457308525524858	0.0866555393226432	0.597318168986526	0.132320597602345	0.0873857594347957
CD96	0.126226657154218	0.183696654269932	0.093657750007716	0.138897823962745	0.149093345197174	0.330955298142575	2.26129044951557	1.5194220631663	0.042400633243322	0.100684866073719	0.17131465406382	0.192437315639759	2.95025541627336	0.221405003947802	0.185957136452208	0.217635307616242	0.0811654889058055	0.207901190110863	0.129126083198894	0.0654228014367669	0	4.00064388830689	0.28700308247243	2.9060630368913	0.106530994060568	2.29032443375638	0.0577467123676687	0.288514370154636
ATG3	2.10545422969452	1.73254811407961	2.52034917320015	4.89412323450642	4.06736447101065	1.36103656305985	1.12292076498605	1.24303152825148	2.78627138676362	2.74631751325759	3.09124763742517	3.05651357142716	1.10410040999423	6.08596706964735	2.15297220554673	1.91882936520302	2.23728522232797	6.22634812730384	1.78786418514991	2.06497809320129	1.65137385298261	2.98311342918159	4.29143556484448	3.48516439436457	0.744851855356573	1.10173204950052	5.66216672015046	1.49718905275839
SLC35A5	0.441725557729599	0.423752720765526	0.712237726971018	0.471368774887941	0.537220671164188	0.296871580842349	0.173992547991753	0.211334951939062	0.399444106858075	1.1046238511014	1.00696771252269	0.207228990794243	0.147738909743147	0.68738552552735	0.395117634571571	0.990559279055714	0.549360855971856	0.789462803037349	0.658985183472252	0.907004633166781	0.438472457520139	0.75912637021453	0.32707021821803	0.276939840138169	0.148819531636654	0.0568493130729278	0.971717512068032	0.185783510938799
CCDC80	0.415851229883247	1.18734551480332	0.602963331105211	0.42325478603574	0.427522702671232	0.0842540323363029	0.118281514309261	0.132439184791809	0.315740274194856	8.12392119327864	3.88483474122067	0.339365323126433	0.127794467069946	0.635082707451864	0.629624530512287	1.50690677901567	2.06309657924728	0.114353301914915	2.82857091957404	0.542425927028888	0.643013183121762	0.376522903136984	0.466285034631794	0	0.118105913537675	0.22982399334966	0.357858759434237	0.409272540569044
GTPBP8	0.49963441754403	0.490433623420482	0.770146065239063	0.575395362977876	0.450726267517372	0.321994118554563	0.434201231732424	0.491940371437544	0.325384287272633	1.01759226693163	0.803249041648939	0.200813755338616	0.370387238173337	1.40291584855659	0.452518562044336	0.64144518090565	0.854467932763885	0.818929881436671	0.533523688641958	0.640163477459064	0.317010579039187	1.07251766648297	0.570965651769672	1.26122342471034	0.193139933712036	0.188549662455882	0.913490527015981	0.350046752879189
C3orf17	0.577274703929986	0.529662306295703	0.566854492547941	0.543412329921712	0.494870078419305	0.424831565068818	0.40745902064401	0.489842606142581	0.229969055871905	0.902877733870576	0.603433827480533	0.215568523957287	0.430663059087845	0.973204771250198	0.54389801448015	0.837223724875546	0.721677976257667	0.867446693588421	0.555096922060279	0.588203397384471	0.155359978185416	0.640459650715567	0.960554071288646	0.837778836635019	0.262648226195788	0.337187093099089	0.722871713849971	0.39865218772985
NAA50	1.17775683149148	1.36877247204039	2.18122444958422	2.10321114118518	2.69204140316364	1.49989248233382	1.66100089783018	1.15658473032404	1.07710353432831	2.4735424703284	1.65808274405959	1.24053673375189	1.44989021746054	3.75052831528619	1.55062655335331	1.61231464305549	1.74514275734024	1.53162634792552	0.877749473602023	2.09886130460037	1.96662195055101	3.91239635862448	1.32058012044468	2.98405337557523	0.542835295738178	0.887104244944473	4.35104822063573	1.80091589818391
ATP6V1A	0.769181722817176	0.831942442488093	1.83168349562894	1.24362446925774	1.93116870459097	0.347667706640584	0.227958869067049	0.246535604858266	1.03060207280012	0.867053249799706	1.00146780685074	0.9304017926598	0.243732535773563	2.02437792850699	0.896053384774254	0.892796645131921	0.391554995882868	1.16038020088468	0.997662868612708	1.50138284129163	1.28177743128102	1.02740215806176	1.18593553375646	0.489425939272783	0.241785640702816	0.294421315294867	2.62176213275808	0.276239880698107
TIGIT	0.0625924663562435	0.195272506277304	0.0505878033573198	0.0217535025770229	0.0441604719992847	0.0911901535621682	1.47749220165797	1.71139804601578	0.0353730459705699	0.0615363143078354	0.0366282927441112	0.0834286523753602	0.418800219804474	0.0859846065671831	0.073909405676818	0.0824447749564012	0.0715038045360827	0	0.0156387359165935	0.0308570007016807	0.360252791502278	1.41520291006228	0.205672496926459	1.88870814878521	0.0776268143700194	4.89149942940969	0.114114334772676	0.150652493396142
ZBTB20	1.2423684685493	0.782210076780997	1.11028557229828	0.399943061074299	0.264797996281072	0.708083164562365	0.527553408864719	0.454794974597172	0.321900809520949	2.70814781787833	2.07269908382605	0.169361621939982	0.553423398891647	0.538681890967127	0.558316128646196	1.03394019030851	1.38059875801705	0.419607315434401	1.34457153021283	1.08582785466116	0.494082322588647	0.315575002565953	0.415865449009433	0.427030842730587	0.901450665056377	0.77166380698776	0.497718895622957	1.15354480539827
B4GALT4	0.155016654705574	0.375464256991442	0.498171200903992	0.560817019510873	0.426978172416509	0.340004257569442	0.600926092081372	0.798021872501334	0.214619851220482	1.15168871428863	0.278717243063145	0.227261315108931	0.382165975403869	1.22363697681523	0.942289918307886	0.38158264622353	0.753954402917557	1.66708780539794	0.98316712319737	0.518264089293749	0.755338356142065	0.635501825036482	0.977355104052881	1.50341626447408	0.201084757280439	0.25224410576228	1.2425272892316	0.286791463459548
TMEM39A	0.320365863467709	0.548278191685126	1.13342504112405	0.710577489260292	0.540890761957526	0.124583262918709	0.397889238893446	0.370112623115055	0.445192769311401	1.63326878254456	0.416376460228172	0.295593703948348	0.23996594491839	1.07126063586463	1.00709623543228	0.519394226870223	0.797144595633808	0.663185118884445	0.355801191962865	0.717313238333776	1.1546533664748	0.713327118677719	2.39833992551365	0.82726579606874	0.262339826867109	0.160356420952156	0.686798973614568	0.244797690013211
