gene	acinar	alpha	beta	delta	ductal	mesenchymal
OSTC	5.08084936001602	3.55342325874812	6.14816342377962	4.58893878580345	4.8392705138358	3.3502468847224
OSTF1	1.43403874012298	1.23104865442225	1.27046706339792	0.676833509956774	1.80391455546617	1.21504702878264
OSTM1	0.951871839015896	1.40232717381703	1.62457379285992	1.61767425615556	1.20425118867001	1.40661352265856
OTOGL	0.00279313270128193	0.785003796914309	0.564461527721677	0.116786920040355	0	0.0365916160468017
OTUB1	2.90665019511022	4.49243976088392	3.20604741732701	3.68668530704041	5.04636137138519	3.08324293692414
OTUD1	1.22648682689685	0.621844199097422	0.46381432269574	0.773866511137684	0.676574960356307	0.764760685511481
OTUD3	0.435915885588121	0.751335955173657	1.21507994324349	0.484701228922662	0.459725751054019	0.0919897593969915
OTUD4	3.05465347062349	1.80107028533922	1.9220174408125	2.36088068229905	2.36868537679981	3.23338344986542
OTUD5	0.798152383371926	1.1391552548387	1.05153905604077	1.03732124455139	1.50752182782322	0.728104087009761
OTUD6B	0.629934815670979	0.73256105046434	0.884911627089617	0.520857080856994	0.706878891777908	0
OTUD7B	0.496947976443203	0.646012441582211	0.47474241707033	0.619433715724202	0.540007392709622	0.628234818238911
OVCA2	0.650723728043416	0.671350966969186	0.681356799234118	0.483939368733615	1.5415085218206	0.323854663420355
OXA1L	4.39235314568475	2.06908342246189	2.32491726599782	2.41857641431897	3.40619186435925	1.36684448320372
OXCT1	0.247376980220169	1.19838512553977	1.24723582227735	1.97116433023215	0.813295600950324	0.558208429097419
OXNAD1	0.477691794251099	0.49291041097984	0.392102027571236	0.412511884971849	0.817493262128847	0.118606278704417
OXR1	1.59582842474402	0.640230946851065	0.963343339157435	1.02403790261288	1.56676714522923	1.85709737148224
OXSM	0.476535735488299	0.659289664696805	0.600283056538906	0.885036000903389	0.664903097017215	0.331335562836699
OXSR1	0.825536758275712	1.19490013240559	0.693131901271048	0.767822538602995	1.82088934280902	0.641077975443795
P2RX1	2.19934990973411	0.00785224940081891	0.0124799135661988	0	0.00183671145276276	0
P2RX4	1.5676280500312	2.17471506445065	1.78030933091819	1.80122862181171	3.65807440794615	0.945055598193664
P2RX5-TAX1BP3	0.118825893421057	0.289372614001727	0.262442919495213	0.254740019595213	0.301816104270833	0.237043194875241
P2RY1	0.0340692309556162	0.0104671449026435	1.87790082827424	1.16375845387218	0.258020343326855	0.274681001466419
P4HA1	2.39721173771128	2.24733966923214	1.27298653402104	1.17583292725389	2.37185412119768	2.05524905214418
P4HA2	3.87767735602617	3.32909282102725	1.25928044986761	1.73695373325862	2.48759511866248	1.40816746068776
P4HB	9.8649720784139	6.50598029728588	7.51806775348917	4.91156514015988	7.49612973046028	4.65166372137276
P4HTM	1.62412885592904	5.34712466204255	4.75676582238153	4.85287660044142	2.21778694473971	0.738363278830566
PA2G4	4.36526652771234	4.0495506428721	3.49653132439494	2.83051382539061	4.60695374764275	5.75348550752954
PAAF1	0.564258477786422	0.732223611735649	0.496550561381522	0.438201730245702	0.818174720229003	0.196629209630685
PABPC1	8.63004166902612	6.30826481676433	5.01401815659397	5.0453663347703	7.30182682070093	7.70273892018402
PABPC1L	0.53207637501554	0.375854414845835	0.579636911897838	0.225445994508238	0.661515495551554	0.308500123699977
PABPC3	0.338448386776012	0.187329207363137	0.12397115437621	0.0878928886187727	0.264245290118983	0.288600372245867
