gene	Astro	Endo	Ex1	Ex2	Ex3e	Ex4	Ex5b	Ex6a	Ex6b	Ex8	Ex9	In1a	In1b	In1c	In3	In4a	In4b	In6a	In6b	In7	In8	Microglia	Oligo	OPC	Per
MSH3	1.24712699927831	1.28183123188184	2.36175405435102	3.11594810024014	1.48361025626563	1.63820001463171	2.60532269888753	2.57912245513876	2.27855522524864	2.85478412759018	0.640934901375217	2.03102479705079	1.69732811084095	1.32558569439569	1.38318778448939	1.57423304422	2.25538006304752	1.65268311611545	2.10522390635446	1.43686487294555	1.86915710392116	1.01472003172075	0.884934360794483	1.37194431495674	1.21627866505471
MSH4	0.118976217394142	0.211316248221084	0.579194420594413	0.770457885427895	0.343283718491937	0.438994887352307	0.696507747150037	0.759616776892899	0.795402814003458	0.423819508452174	0.0665740906003996	0.46920881550412	0.360741980306237	0.287450771578075	0.284500316064691	0.436462434683743	0.67428642166069	0.464082281409758	0.629385135437695	0.56124588606683	0.477037225014662	0.161288080341674	0.110917248912397	0.15046122572307	0
MSH6	0.328447097808548	0.396537304859567	0.635302343981964	0.785929843583471	0.467240367803476	0.471922664358329	0.729716609306082	0.462510915377576	0.544168363800896	0.464116086052136	0.390242441032646	0.424523345749995	0.580526639768236	0.441675761409557	0.37530671104246	0.364108394984162	0.718663040026643	0.597770006473177	0.576787038893249	0.396278611635135	0.445845495509984	0.394627789004784	0.33656753245791	0.315750754371026	0.468209372012229
MSI2	7.65926792829513	2.90778357684082	1.67645339309812	2.12500996531659	1.62563039021232	1.28382477541988	1.94817755954658	2.87730235963388	1.6689573034751	1.69029721593175	1.00292149185892	3.24133501303801	3.20521424496753	1.87695547643558	2.18673933623024	3.67088428932199	3.69326835850674	3.1994159587074	3.12299563116464	1.45065808921325	1.86985678050849	2.05527148105323	1.06754511880185	3.12483426607051	1.72803512036999
MSL1	1.02441078554398	1.53729064816618	1.95756219702836	1.95496835177286	2.13384628369289	1.46971753846818	1.91388470698553	1.40320731413624	1.55162168530187	1.63032881192592	1.8177809282199	1.50940255216395	0.93547085348645	1.19520184158302	1.269145879112	1.14444880698673	1.55427010827729	0.90558312087115	1.34824597254339	1.19834763862564	1.17072672607359	0.929975212216905	0.56209685456149	0.765569969370666	0.494871229517873
MSL2	0.420462346867513	0.67234189349481	0.740267551299435	1.21146602593244	0.54856225487101	0.705057324016429	1.03964414386023	0.824236022745273	0.770524206315922	0.831167040767854	0.561313543845143	0.841013919110612	0.717918399079131	0.487328276728306	0.534125505921547	0.480439183509255	0.660652553059685	0.670810219564751	0.795519079540952	0.648996285641819	0.594754003159347	0.266523926949351	0.39197949071237	0.513257919875401	0.252075761431963
MSL3	0.20604064217783	0.433246645189277	0.588588144733402	0.669296486111536	0.924811777328109	0.644635000650161	0.751252893938574	0.382126492350947	0.501430615031771	0.618568799470686	0.77990402674986	0.431174933663709	0.340421494072155	0.493965376604823	0.366321779061016	0.234162001295822	0.295358053002595	0.282053972618307	0.395189889079415	0.401067630306736	0.416751541972253	0.375461194872966	0.2259503126313	0.236208594384083	0.273960506694183
MSMO1	2.53604408267535	1.01618503380641	1.57044417393689	2.62440374458381	2.10166637046852	1.45103783442009	2.70770549379901	2.65448315187558	1.44946845262307	2.60163509536678	2.56223262937381	1.25685683679341	1.14729011084468	1.26933347155661	1.30217158105918	1.01975835772653	0.975749287939481	0.642602697221572	0.732753132736843	0.802582594466905	1.01718569296659	0.92459802512198	0.636430882072161	1.19332653233869	0.236755883259067
MSRA	2.37704637501157	2.4097090803069	7.14795386338891	7.78726707848044	4.51551635446206	6.33632058904938	7.30730356543994	6.31855558810512	5.87453677861426	6.66327550628235	2.07984150533741	5.22494948040923	5.11452032646026	3.28723244768045	3.38685314061089	5.18210089802978	5.18913222792881	3.35110740538085	4.20074111067171	5.46358312112968	3.99479857062074	2.45813311732472	1.19080586852089	3.24371686356516	1.70714374901095
MSRB2	0.555871956715952	0.902162643611867	0.528503835384904	0.822543829541138	0.634771118824763	0.441221656545347	0.704312563877562	0.80887084829392	0.625501182058389	0.653534481167544	0.610547488741177	0.49282775718096	0.637424902270482	0.609124167992229	0.694913989688678	0.564413900333445	0.715223087481037	0.588141468184155	0.764502238008962	0.450826759328592	0.641402514374933	0.37043482614612	0.347868655538387	0.578945307604692	0.22104863964237
MSRB3	1.19957811647065	2.80441258060674	0.813023995661535	1.23822683933672	0.589470344905978	1.4283915375591	1.49498508704364	0.677518976223789	1.03179794673535	1.82545479977917	0.451924308656376	1.25310513034593	1.04117995248655	0.804758696964791	0.909655832689757	0.765061841814	1.23629123837468	1.39702737492211	1.57154997403532	0.74545494051362	0.721790732656025	0.360012320948753	0.107821902216374	0.619972793531008	0.243317884748709
MT1E	3.25534306101951	5.65948469788195	0.35895509439048	0.435863193552528	0.461723394999707	0.23627413593773	0.325062256809255	0.369620259211789	0.211770961875509	0.282046673660015	0.565068304723668	0.382092591002969	0.366847388543619	0.266714795174801	0.186953022311406	0.244233309462907	0.284506739570581	0.238469997267782	0.277841891228669	0.366433287342058	0.291497155819988	0.641606011854404	0.253483392185678	1.23268016568534	1.19148570585211
MT2A	5.76286784593989	9.01270431801744	0.967048668173615	0.946108861695077	0.908831822928426	0.461881213038908	0.88062780241954	0.702926807368549	0.799266518438488	0.696850602047633	1.23889714442891	0.624379090279235	0.939881905364883	0.615659795956999	0.674362978233926	0.455564636249369	0.57335243226175	0.587924131594798	0.627673653574713	0.924731375809797	0.643748611029406	1.08998605806117	0.74026942073366	2.05852746441267	1.4848654897487
MT3	5.95334459875783	4.02275637490625	2.9128800748035	3.49835846833343	4.05842369681454	2.13743760290233	3.51525122871995	2.88421934212319	2.43867859360496	2.80832703736104	6.25520520419487	2.16345557502956	1.86364425519036	1.87343478408931	1.90111660971647	1.8829258575208	2.28939477369992	2.12583549485899	2.191317658338	2.72940589363529	2.05139843914617	1.57934830382606	1.3550627164171	3.38201757075053	0.963304269728984
MTA1	0.981935802919623	0.982883816602527	0.856897534151485	0.90536049062508	0.833031491961389	0.57178392569352	0.972744194197773	0.99787313788441	0.833144567472624	0.881171520482424	0.872471125689372	0.682653105796273	0.692580146610476	0.558172250579253	0.597448749890104	0.891426710680388	0.899750941667033	0.66869770473049	0.589293245294066	0.976215309936807	0.565777749354256	0.61994811714272	0.410898696693567	0.783719310458152	0.488163475960491
MTA3	1.56099809729522	1.66142795318452	4.24708801856464	4.52421540872456	1.87867074853496	2.93409583526227	3.60884992831277	2.51054445516716	2.79648893610967	3.96406513703939	1.59978977878571	1.25109556522043	1.75345196799209	1.62514888819236	1.77632763083595	1.85268941808152	1.96603867084988	1.59681176922516	1.85601646611424	1.43576480413544	1.36512590916776	1.48578460205707	0.768497142892037	1.48079071308437	0.222043076347446
MTATP6P1	0.382627337533916	2.90270381191749	0.974412225072538	1.19645511484966	2.69981519466291	0.975398713756952	1.30836703198151	0.812690146149402	0.866412525714736	1.13532448904865	2.3109544040768	1.1638551579229	0.844910715898091	0.892477269857413	0.645597672827409	0.997647149280706	0.896985559816857	0.977536386565641	1.27442277037203	0.637945769589494	0.941449786165534	0.426166723983363	0.282694817795389	0.515063026017218	0.698286174982427
MTBP	0.352154107476636	0.584092315457397	0.971848561219097	1.39041780190323	0.640234131493689	1.0533541204948	1.37167434509057	0.981725575660789	1.01566698336132	1.97524169406168	0.350247548663164	0.611821489416784	0.522809713983785	0.297920180585842	0.473296290309378	0.695702845496961	0.776778252028943	0.612226671902877	0.620721889592299	0.450946632644631	0.260830257713114	0.176649356271793	0.295552767886846	0.458526280100843	0.236807519062308
MTCH1	2.28299938016308	3.03374259498422	3.62034408225071	4.68786668547619	5.24835424234922	3.56624754112303	4.52077775563189	3.94924030234876	3.28260731597472	4.01434694708273	6.87493524132632	2.89468147525834	2.98938231771417	2.49863403682465	2.69322378503619	2.33520095710837	3.49022015324252	3.02096441221846	3.39802094350176	2.71121838230265	2.93047079703966	1.89328505752352	2.2400213438603	1.97623898806078	0.198858876780493
MTCH2	1.11027386300742	0.877360621445044	1.6417609914402	2.22122125012124	1.53221056635426	1.30815964325098	1.90456616722726	1.58960650497341	1.4922456422495	1.78282372914346	1.96839070797631	1.18883963979523	1.09865273076813	1.16769162623944	1.14535085514771	1.07244580972747	1.34735306253994	1.33998571934852	1.42533615084644	1.26365871772529	1.05489916144624	0.800023722910022	0.671506215265677	1.31143028628352	0.254585525475407
MTCL1	0.228905515162798	0.44863710297643	2.02001137282042	2.67766369972209	1.63827032660552	1.59854876415632	2.19874599782056	0.904987591025128	1.26191474493455	1.83580216379803	0.710899422046212	1.41327832276967	0.986123114801743	1.60703910597249	2.10683523399611	0.833956098228213	1.43689844873064	0.968301658494668	1.76509565873636	0.919354279452636	1.74365940782032	0.561593782765456	0.273006052978487	0.602048002497543	0.42901731409323
MTCP1	0.71012470687081	0.456516360509612	1.4017677708942	2.25785349632261	0.849397866075088	1.07394969325485	1.93173996309287	1.22001107763748	1.25355135505461	1.57145703334974	0.333308311720066	1.29139482360932	0.942238502014993	0.80479059091523	1.01967201176077	0.56883125752357	1.26598977052314	1.36039311669908	1.51174379912598	1.04070919728247	0.779199667237173	0.603165940264221	0.281535001876392	0.579960397025436	0
MTDH	1.68545101034616	2.88826293269184	3.04579279687011	3.82042467684107	2.99710685732341	2.93506718691745	3.73839108272225	3.25691030109782	2.97741062982325	2.94847816290703	2.33986938244173	2.73721854562422	2.63492179030917	2.30968502629347	2.71978018983499	2.04474537399348	2.73648375386492	2.59445756508213	2.56705894825164	2.2932290167856	2.14504582171213	2.00484161401341	1.91936308528118	2.14525198946444	1.44831732193233
MTERF1	1.18191175924884	1.02913092115996	1.71798394257118	2.61601932393966	1.40741124302182	1.36923995322606	2.16769287904131	1.55259427333932	1.97349154484933	1.8242351743903	0.662809861348773	1.24071954249437	1.22074222068373	0.714114147131837	0.958713718258943	1.27217089509418	1.25890952459131	0.901289931266195	1.56360194677898	1.05698782119517	1.05690207601811	1.22440641666322	1.11260268367778	1.56816272835064	0.956218489465483
MTERF2	0.90514109906255	0.601506972750056	0.851295729994755	1.33119839727009	0.496113688120176	0.744145332705201	1.04154446672784	1.31176620257164	0.669098368381965	1.04435552900745	0.291950064561749	0.557365048646395	0.623412665083278	0.657528598717885	0.775150428532462	0.967342571415512	1.10755305703899	0.945178120830791	1.00829818847457	0.721807309598866	0.61272856773424	0.50187574169376	0.270156045543513	0.562478634244085	0
MTERF4	1.17168792439694	1.70358236797845	2.0588601081804	2.31931882117418	1.10511048510896	1.40920570515133	2.03756642237485	1.79637268297813	1.44222612349064	2.10695505962009	0.854236550220769	1.35912133236717	1.04094747329337	1.0975554521638	1.10688355805717	0.784362616844062	1.3470953790922	1.15892565841529	1.35969792428732	1.31387862528247	1.0074347292944	0.85339025633089	0.614810998080887	0.813841747625607	0.481826933324401
MTF1	0.309834973689813	0.464567645119352	0.612940818134003	0.939411821362452	0.54213423027022	0.414117929578118	0.832638537719312	0.553659194380659	0.597269481528091	0.512611723126803	0.258626240918553	0.681558723976383	0.480411691225752	0.348891864137707	0.543505831172446	0.385252635001121	0.653410444482247	0.610639304938989	0.411488725040137	0.159408899041664	0.303046285877596	0.229882213915385	0.271722782916905	0.331279645340888	0
MTF2	1.38872744639063	1.49265732876597	2.73980667615621	3.26581984351266	1.75313664371927	1.94614750719888	3.0350563639666	2.5050354113965	2.6087222164479	3.22236285112417	0.73642150181415	1.91818420706644	1.66021674392101	1.16910946593376	1.8350206717382	1.25792100113179	2.03061665890451	1.69733849070681	1.83103218101279	1.85577482712923	1.56146072795222	0.991714447293703	0.83986597416315	1.51526256956537	0.743162258879371
MTFMT	0.698906551696092	0.758532754772785	2.05705123919419	2.86052059500906	1.40851444982423	1.33489414896742	2.56087571009454	1.74118975690322	1.96718715633848	2.46942794951122	0.426019099920601	1.14894182305919	1.35648786558215	1.1124658501351	1.19627262292065	1.52202462860857	1.60313539182266	1.47259835167022	1.93413835892424	1.42794488872453	1.24458434440485	1.10384972722715	0.209066021957059	0.798587621904207	0.231399797026683
MTFR1	0.424516131964257	0.565220607472857	0.819558308516862	1.02069241361528	0.408564118821909	0.566193829346892	0.887076790816521	1.00987173627635	0.614657934216543	1.0295545943046	0.37739571080002	0.743131831474813	0.69708994833756	0.495423245076797	0.551463496832842	0.494806849782084	0.696593422831641	0.651679694362129	0.847291351539875	0.697599912258702	0.356078684930151	0.480748650919665	0.573400791725528	0.611105949669069	0.252919170959269
MTFR1L	0.61878504635304	1.1298726941532	1.16653748458156	1.3428165535858	1.34115230739962	0.935952416931666	1.22959932292762	1.3005233917875	0.982870292654703	1.22439165080043	1.21420947099207	1.37876138038395	0.798147362479095	0.912406869350414	0.979196963827051	0.72914876420923	0.955007172932446	1.32307359792774	1.41795483472144	1.0859566072537	0.901093939081498	0.398360841965591	0.297238759105995	0.531124315124674	0.652476813099439
MTG2	0.696302539584562	0.569655347882812	1.22386841483049	1.58130606170788	0.817135749969769	0.865097657361612	1.32348645177879	0.945762144265769	1.03563387024348	0.863132263774197	0.436911462087432	0.840958523483715	0.749311757986996	0.872937559087977	0.756238320556537	0.721436852463431	0.94049185577521	1.1979696372915	1.09722624803128	0.811136680906329	0.718282748458335	0.500522720981228	0.36355011774148	0.661418815323878	0.249211097623411
MTHFD1	0.597335415684899	0.54695590192016	1.17759516375391	1.29213537995896	0.866621828013625	0.559189467185963	1.02820023875786	0.707464476931752	0.7915018215374	0.783605799209553	0.574513857657723	0.648750859962608	0.60836841058393	0.458299012861945	0.848632638996044	0.860438264579242	0.889516473664325	0.560414659878033	0.677100038965509	0.480594553943805	0.477085766284796	0.440535288371416	0.270837869160598	0.378270898408278	0.488883280494271
MTHFD1L	1.10313464135382	1.17030641237875	3.13969774400109	3.68014760878047	1.77448388391392	2.47925212564901	3.31031272211491	2.84595516828593	2.04347411726379	2.53761867387303	0.693333132256247	1.43541256853034	1.95820361422098	1.61898664291167	1.78701933639021	2.17318298259854	2.3012951995985	1.65535204650517	2.49553377902877	2.01515115076341	1.51444371660108	2.68336308894318	0.572514248970358	1.64410830526457	0.271809531123279
MTHFD2L	1.14100691597787	1.11427967334249	1.23666069078261	1.86858278508851	0.903184496480661	1.4662536272005	1.69845519118437	1.09033436309228	0.814933990408515	0.918357753007799	0.367964976601919	0.975514283917676	1.01435685905901	1.0065242377206	0.94302390919955	0.624104354019397	1.14241242249983	1.07708595674943	1.01336142435993	0.822181474673126	0.832638324525443	0.793566180495742	0.577648806831469	0.892105848266793	0.231574859971501
MTHFR	0.274074840087664	0.805126189234923	0.904877283912394	0.914150011873094	0.668067443825885	0.460050791714294	0.771637274093434	0.838188816197996	0.570817292663083	1.33887662504463	0.533294955532573	0.708533631495025	0.811227706406558	0.565142124817321	0.697170345565681	0.307007357004554	0.374039522563076	0.459058260841451	0.648783983519392	0.446030973022879	0.518383211986977	0.572949348814416	0.221927029129773	0.303573475269167	0
MTIF3	0.882847533428605	1.32338496634073	0.950838644377981	1.6333485564471	1.16258620725486	0.969119162290642	1.43008372446499	1.41540784780509	0.984076253625218	1.29121085637675	0.931191705009127	1.29728871373013	0.985680428089378	0.95840279081027	0.935486109695599	0.672113400934219	1.25699798446488	1.00155606522281	1.31405256312233	0.740668395441547	0.918667485086065	0.778752383761224	0.524607977342367	0.819124909728105	0.497665178009586
MTM1	1.27068126250723	1.38400493887626	1.20458188085669	1.83746477309865	0.922064835308166	0.715115595378552	1.44519674085938	1.34371950321606	1.34647617361872	1.24684508873383	0.52726045743696	0.336538715180726	0.663670363518672	0.710775219053982	0.643610708564353	0.622623175530205	1.02545114062629	1.095778445875	1.26133591439878	1.25171304437229	0.649881039119891	0.671850299459135	0.402034946467755	0.443080875600654	0.231574859971501
MTMR1	1.33449705161311	0.633008686616067	1.48724615766719	2.02263632808122	1.30946349735524	1.3036891519789	1.83543908098633	2.45513666097155	1.574076603772	1.55839083878739	0.549847120794453	0.986568830009239	1.07290683903369	1.02692564377065	0.945561985416325	1.05130664787088	1.31923694969931	1.33971685552802	1.50352349805777	1.0184155771478	1.14663512879754	0.87063567813978	0.301313894926004	0.800456630770378	0.231399797026683
MTMR10	1.37704675456907	0.839461392821142	0.43940407460346	0.611342287716373	0.441645935166988	0.313317597769031	0.521793494393859	0.357620966125342	0.468148397794757	0.237000373522224	0.192022092627754	0.238380027743521	0.446367539434612	0.268391934796187	0.357167395367021	0.201179254085767	0.350330748415884	0.19589662161691	0.372604732943347	0.0814861625695241	0.280819023101782	0.740921168698065	1.05070979724728	0.529927991762813	0.684520191694627
MTMR12	0.574751579317576	0.750665264050909	2.10970093322688	2.34364720645525	1.32072913459784	1.06547888681396	1.91740002895545	0.894645571346457	1.38239353887692	2.55550884187349	1.19100120209453	1.03808410966073	0.765974915324904	0.684852028309278	0.721637465372254	0.505554141069844	1.05339894960409	1.00185684538049	1.05654055341959	0.871790484193567	0.730676472425303	0.831383513649178	0.313051422741691	0.693689883136791	0.236807519062308
MTMR14	0.488472403260356	0.615214267350523	0.604388160479331	0.780590191361522	0.487634241973209	0.519247212431848	0.762985748371422	0.359940287619972	0.475217841480825	0.511202699843123	0.451164539131132	0.550982301258523	0.468725873150689	0.490770857248654	0.545776009177407	0.352682439547317	0.424751389645607	0.337185393762636	0.500211194273646	0.43962915990683	0.381363052287707	0.428387741063109	0.295335398254556	0.359980333365386	0
MTMR2	0.784037429190448	1.45273994166508	1.77432125667372	2.32168321967515	1.55975377619661	1.20904473700563	1.96359975354141	1.0380199431412	1.33196111770418	1.72298464645658	0.942089261734273	0.771429508718157	0.868143972382988	0.848385338381127	0.93100931908761	1.07296808776324	1.18262804905243	0.911180149587376	0.985627914925111	0.568189293870738	0.851794262825427	0.881413291283359	1.38367110508739	0.870738869685916	1.1815249512681
MTMR3	2.1732595971836	2.02830662969118	1.79485660937748	2.61315559409755	1.16205749008178	1.40433633966959	2.47791197036975	2.17860951602221	1.79183845226855	2.19946064314111	0.626563917153422	1.87142475255647	2.08579768708361	1.67881484901199	1.57449711966349	1.531183103192	1.91667221199049	1.79364940272016	2.11245360289071	1.46558093783622	1.39653146704566	1.31487772992246	0.789521543456574	1.74724152942729	0.697267160366074
MTMR4	0.790487088148908	0.648947187411633	1.57380823473251	2.26086266354617	1.50037443550803	1.17480901575529	2.13287969269401	1.91440143440082	1.57079304987037	1.48675032790055	1.78250926172539	1.7049304363575	1.18576693928119	0.928795229972731	1.12525487207552	1.42417820938464	1.60443549605646	1.68021986512667	2.16411907758479	0.93105633486435	1.17746245039094	0.871624920794662	0.706948519450113	0.939444647144642	0
MTMR6	0.564197685064983	1.04689199157766	1.12779623949208	1.35041121584939	1.66149297611443	0.997308213020145	1.4733155711207	0.94544017560697	1.13249191796826	1.24533756942013	2.10108423909344	2.22131169810375	1.73012656019954	1.23550138968438	1.40566113120852	1.10017592122472	1.97558919933352	1.53606425675889	2.19048103816692	1.74696771903963	1.22711111518799	0.655577884667339	0.646870054760662	0.742158571866728	0
MTMR7	0.395044028524812	0.635707815514685	2.55757442626492	3.54984847779275	1.6322054103019	1.89989200802635	2.75803197719233	3.09572431547271	2.27502224087133	1.77147547222806	0.676707483706482	2.46796223054728	2.10936321808008	1.75092673114541	1.9793394151881	1.77512834369009	3.63624867207423	2.3862654154343	2.80616578541546	1.68330305228606	1.77998057793066	1.09847398771842	1.46249729893635	1.45769030604699	0.198858876780493
MTMR9	0.778506720495795	1.28253027885	1.64418331430599	2.17240403236201	2.06874379105337	1.50711996966239	2.210671769058	1.69645580937542	1.63513500917179	1.83199823453742	2.18670035257326	1.75415129360943	1.0605993421981	1.2548672029967	1.34547349495113	1.42561559834725	1.47512358187485	1.06932254813826	1.35495464041783	1.06898705218157	1.23230775683641	1.05511153684488	0.514225322712459	0.790458549611559	0.231399797026683
MTO1	0.387257167391137	0.478908173289911	0.748489649988744	0.906204560859756	0.533369855884033	0.578379301467296	0.886949059618375	0.497248982075835	0.562507319824789	0.838158672777723	0.498153923930742	0.400606290286023	0.733318535420621	0.337784974623387	0.521687354328105	0.498019787514591	0.663003512495816	0.732563090955962	0.725483254211732	0.5702975940272	0.404345738508145	0.335460983467228	0.236998378220039	0.45398377444895	0.235244305001222
MTOR	0.915091296297627	0.833343577128847	1.88866995854254	2.32890921197491	1.45830696696531	1.38830981774787	2.14729503897118	1.62127639888586	1.60415908029705	1.76151246373139	0.996478153353869	1.60796242969877	1.64376205107641	1.27167801966048	1.30162110757487	0.8607074878438	1.46377753996433	1.11052603497722	1.51353706310662	1.02416739990488	1.05447411589216	0.946552444328835	0.515021348108332	0.993573860612361	0.723034476284057
MTPAP	0.270638019198703	0.554128242246562	0.479954376045694	0.621646832799217	0.460358256522041	0.57302651994301	0.730093722799925	0.566255987392117	0.61440503885328	0.523430861216308	0.392476275760234	0.463225746148007	0.498787160336502	0.5347603118112	0.508713039543383	0.538874856737848	0.522398002797392	0.367829133789016	0.488042790360814	0.476945673074968	0.499010071267365	0.225281503556972	0.183933995803058	0.366426301936934	0
MTPN	0.607237451282377	1.75451670372735	1.65474800904533	1.80519599587588	2.89808026989959	1.63001074581386	1.8961696851047	1.62885138968719	1.39070364730699	2.04476841727709	3.38337207219826	0.849439089017272	0.862122325145025	0.987200486170143	1.11228078501819	0.806458918041727	1.29502056437438	0.854416550504793	1.05472735564681	0.799552164278788	1.06790861737073	0.783065761866824	0.425084110315557	0.611620516771393	0.471637273264202
MTR	1.08117637304108	1.62576909140983	2.21518086155982	3.3304226096871	1.72391653585017	1.84195921165615	3.04266468992424	2.91767288203368	2.35428185603365	2.78204410552554	0.571567484637462	1.47644521760038	1.68462279319266	1.524296649266	1.5307526153502	1.16831638033021	3.15036024868076	1.88944734843764	2.58527778896879	1.84520738733913	1.70057485979048	1.41526992156635	0.651244312540604	1.28838408735612	0.693993177292267
MTRF1L	0.567892541820939	0.907334957841145	0.764403249219021	1.1073301107634	0.652063424900077	0.578222904026037	1.02929060974374	0.55188631967844	0.709436001785498	0.762573326918413	0.656939128701264	0.424866135306117	0.389683041195627	0.333906413052633	0.628040701175459	0.555904084032043	0.748188077850373	0.344784184687557	0.715592954846459	0.392808774326012	0.416963401600653	0.218981597914112	0.194907628429145	0.523714175156127	0
MTRR	0.514964317565365	0.876963794519416	1.70005772647753	1.8459142815384	1.23217995946497	1.08100429998192	1.58199205169287	1.31758348927133	1.24867893931875	1.18437880980703	0.568204480140869	0.989693167749579	1.04524288123566	0.970041194086898	1.10675778026963	1.04476521909612	0.870290889499482	0.962880419300338	1.16083634716567	1.04754548451208	0.826450587355191	0.723681550606725	0.558640764215347	0.733456277357819	0.241115583485624
MTSS1	0.740052530989558	2.59784654837369	0.982823567838767	1.91072954036921	1.11860074655197	1.03806505770753	1.95733885610723	1.92076320925209	2.1001927190843	1.84689865000108	0.812948400404865	4.46207867397033	4.20457711228354	3.47917903688044	3.30045845329657	4.74711454141545	5.50357201217183	3.17505142458244	4.03776944590127	3.12281204330179	2.24784974598131	1.93908155066103	1.63361474078397	4.04587473782993	0.718011913089727
MTSS1L	3.28270049186222	1.34596826262475	0.980272872431148	1.13866140073679	0.944025538508592	0.467712529656853	0.935980777257625	0.964528339350884	0.632977393017405	0.803159024435782	0.879888415671983	1.12326707109706	1.3268611101751	1.40032352201631	1.20662850418635	0.902729454740893	1.39507376507569	2.24605835637197	1.34470237152377	1.20240071654717	0.982823935957715	0.729992035045648	0.216214873180173	2.35312547435962	0
MTURN	0.560507796026291	1.02037635061535	2.05883310888383	2.36741091116086	2.90923752489975	2.20444475642969	2.44345932493441	1.61635124318916	2.22981980400864	2.31885211530122	2.72221525150733	1.29572133471305	1.475124539406	1.4061152364353	1.03036321857489	1.3381621630057	1.06444723029294	0.655571006189633	1.2622784600308	2.02135196067989	1.5376228672164	1.23438504205143	0.964878979749184	0.699631179705799	0
MTUS1	2.55503682817966	5.60704852088658	0.667559315977273	1.3688831558382	0.581517743385976	0.303060938405037	0.654235857229982	0.906526361884168	0.664809193050671	0.576321118841178	0.679671919838211	1.96740243651065	2.14316875418266	1.7153544569981	1.79449626702393	1.31417935340731	2.035617001917	3.69048630877462	2.21049008047632	1.33339311273443	0.966403241672906	1.69165203727347	3.21884281681111	1.27250951491654	2.71388110811459
MTUS2	0.665162593321305	1.19744586730719	7.04264958205983	7.295815792647	4.25761067759831	5.58374842109993	6.28518373354489	5.4212340683806	5.77015422438335	7.49021131028137	1.11079280253643	3.22169199422138	7.27235630886367	4.86216693524577	7.68555919025583	6.53829133495132	8.49560621305843	4.61714772008961	3.12922443239659	6.67451625356591	5.80356202155097	2.14420231655554	0.894343222474193	1.22577117042892	1.85412095624461
MTX2	1.17814218800801	1.56717304885388	2.25839912052647	3.45398184952325	2.21215811463827	1.96784828164472	3.1914138685651	2.78114369471953	2.2563924068104	2.60065361219171	1.90028105620663	1.48059516950785	1.53309720419928	1.25237946890215	1.46767985724428	1.54366149442091	1.6973877451391	1.72492350073415	2.44594041262257	1.75590255423582	1.90140930455101	1.37535030771145	1.1708112401359	1.67044893238191	0.254049885407563
MTX3	0.463708223102376	0.506818649685465	0.973317894513161	1.18004691590449	1.19919699079775	0.628083658609156	0.995238295661805	0.816385322495444	0.825486971692969	1.1942705519528	1.23570547952531	0.618384769181154	0.474769776158637	0.52088592995328	0.528658909603137	0.330789106530416	0.7672572157855	0.620842686416875	0.759044374185256	0.516444497058381	0.407722628652819	0.39978812128909	0.231595892107906	0.502421480316358	0
MUM1	1.95424197010191	1.87154105594056	1.56685221861244	2.89838011803594	2.05390644806989	1.6919035677333	2.67487684568265	2.73247731213226	1.88635564564402	1.9505472661217	1.75587456953157	1.81417578318156	2.30704525935594	2.07695015077631	1.82209082762736	1.41575591542328	2.2525142535499	2.6412205920803	2.63563068901749	2.03607803890236	1.81117982670995	1.56182975804586	1.16596615765363	1.84082287826823	0.222043076347446
MUS81	0.697256011502401	0.605728032112048	0.99269322529612	1.19004875698991	0.563357228895243	0.743739603673377	1.02059190829068	1.01400331643483	0.715100263512053	0.893474426992011	0.455729155093351	0.606979067298487	0.587053905885888	0.545088457125843	0.828915630667293	0.500530868626601	0.908721744585573	0.848201148472694	0.702254323157065	0.542258632651892	0.548662081395527	0.397918326907668	0.303830598572623	0.477734692905212	0.24637204456685
MUT	0.454189498444664	0.611067335705281	0.490661659752515	0.743613338810851	0.558376808912894	0.593307795810817	0.681732899978455	0.543120853619657	0.613992851444526	0.522748695754499	0.504633418335535	0.881237806672016	0.384601825462699	0.371924585766852	0.460271812261328	0.736799628315079	0.735616268934017	0.353512346047284	0.673360566702197	0.48203334733639	0.537441790775445	0.17668467882091	0.244026870471825	0.342285581215064	0.249593975278249
MUTYH	0.798359315556713	0.640948269821283	0.533589860015356	0.637060116262674	0.354995600881113	0.476710165565894	0.581867535118908	0.6566458925786	0.407804299996201	0.425495157523838	0.347865082664463	0.576410583482317	0.437841689891459	0.450505950012649	0.664483638244724	0.495409382815405	0.564336523155032	0.616025216278431	0.67356366325637	0.482841144658625	0.42334056569679	0.302160354521451	0.273666660633774	0.564033073181455	0
MVB12B	1.62347898226937	1.24438632694017	1.83838442771187	2.67978115550101	1.1391689514343	1.49644153690624	2.39246298275375	2.02321503768807	1.7846132850239	2.09753913156629	0.892398317172317	1.35586111560612	1.29948980668542	0.937512739429882	1.4489670372918	1.2729714988331	1.25674861037464	1.25315051673238	1.54612930358578	1.3180429671475	1.21841775074687	1.53658303087224	2.83417161023396	1.33538928834075	0.488191948926656
